_id,co_mun,no_mun,ano,variavel,inf_categoria,inf_subcategoria,valor
27751,2707305,Porto Calvo,2020,Frota,veículos,1.1.16. Sidecar,0
27752,2707305,Porto Calvo,2020,Frota,veículos,1.1.17. Trator de esteira,0
27753,2707305,Porto Calvo,2020,Frota,veículos,1.1.18. Trator de rodas,0
27754,2707305,Porto Calvo,2020,Frota,veículos,1.1.19. Triciclo,4
27755,2707305,Porto Calvo,2020,Frota,veículos,1.1.2. Bonde,0
27756,2707305,Porto Calvo,2020,Frota,veículos,1.1.20. Utilitário,17
27757,2707305,Porto Calvo,2020,Frota,veículos,1.1.21. Outros,0
27758,2707305,Porto Calvo,2020,Frota,veículos,1.1.3. Caminhão,233
27759,2707305,Porto Calvo,2020,Frota,veículos,1.1.4. Caminhão trator,10
27760,2707305,Porto Calvo,2020,Frota,veículos,1.1.5. Caminhonete,265
27761,2707305,Porto Calvo,2020,Frota,veículos,1.1.6. Camioneta,191
27762,2707305,Porto Calvo,2020,Frota,veículos,1.1.7. Chassi plataforma,0
27763,2707305,Porto Calvo,2020,Frota,veículos,1.1.8. Ciclomotor,31
27764,2707305,Porto Calvo,2020,Frota,veículos,1.1.9. Micro-ônibus,128
27765,2707305,Porto Calvo,2021,Frota,veículos,1. Veículo,5856
27766,2707305,Porto Calvo,2021,Frota,veículos,1.1.1. Automóvel,2067
27767,2707305,Porto Calvo,2021,Frota,veículos,1.1.10. Motocicleta,2370
27768,2707305,Porto Calvo,2021,Frota,veículos,1.1.11. Motoneta,202
27769,2707305,Porto Calvo,2021,Frota,veículos,1.1.12. Ônibus,92
27770,2707305,Porto Calvo,2021,Frota,veículos,1.1.13. Quadriciclo,0
27771,2707305,Porto Calvo,2021,Frota,veículos,1.1.14. Reboque,169
27772,2707305,Porto Calvo,2021,Frota,veículos,1.1.15. Semi-reboque,26
27773,2707305,Porto Calvo,2021,Frota,veículos,1.1.16. Sidecar,0
27774,2707305,Porto Calvo,2021,Frota,veículos,1.1.17. Trator de esteira,0
27775,2707305,Porto Calvo,2021,Frota,veículos,1.1.18. Trator de rodas,0
27776,2707305,Porto Calvo,2021,Frota,veículos,1.1.19. Triciclo,4
27777,2707305,Porto Calvo,2021,Frota,veículos,1.1.2. Bonde,0
27778,2707305,Porto Calvo,2021,Frota,veículos,1.1.20. Utilitário,23
27779,2707305,Porto Calvo,2021,Frota,veículos,1.1.21. Outros,0
27780,2707305,Porto Calvo,2021,Frota,veículos,1.1.3. Caminhão,245
27781,2707305,Porto Calvo,2021,Frota,veículos,1.1.4. Caminhão trator,10
27782,2707305,Porto Calvo,2021,Frota,veículos,1.1.5. Caminhonete,286
27783,2707305,Porto Calvo,2021,Frota,veículos,1.1.6. Camioneta,198
27784,2707305,Porto Calvo,2021,Frota,veículos,1.1.7. Chassi plataforma,0
27785,2707305,Porto Calvo,2021,Frota,veículos,1.1.8. Ciclomotor,34
27786,2707305,Porto Calvo,2021,Frota,veículos,1.1.9. Micro-ônibus,130
27787,2707305,Porto Calvo,2022,Frota,veículos,1. Veículo,6327
27788,2707305,Porto Calvo,2022,Frota,veículos,1.1.1. Automóvel,2186
27789,2707305,Porto Calvo,2022,Frota,veículos,1.1.10. Motocicleta,2560
27790,2707305,Porto Calvo,2022,Frota,veículos,1.1.11. Motoneta,258
27791,2707305,Porto Calvo,2022,Frota,veículos,1.1.12. Ônibus,94
27792,2707305,Porto Calvo,2022,Frota,veículos,1.1.13. Quadriciclo,0
27793,2707305,Porto Calvo,2022,Frota,veículos,1.1.14. Reboque,184
27794,2707305,Porto Calvo,2022,Frota,veículos,1.1.15. Semi-reboque,27
27795,2707305,Porto Calvo,2022,Frota,veículos,1.1.16. Sidecar,0
27796,2707305,Porto Calvo,2022,Frota,veículos,1.1.17. Trator de esteira,0
27797,2707305,Porto Calvo,2022,Frota,veículos,1.1.18. Trator de rodas,0
27798,2707305,Porto Calvo,2022,Frota,veículos,1.1.19. Triciclo,4
27799,2707305,Porto Calvo,2022,Frota,veículos,1.1.2. Bonde,0
27800,2707305,Porto Calvo,2022,Frota,veículos,1.1.20. Utilitário,27
27801,2707305,Porto Calvo,2022,Frota,veículos,1.1.21. Outros,0
27802,2707305,Porto Calvo,2022,Frota,veículos,1.1.3. Caminhão,289
27803,2707305,Porto Calvo,2022,Frota,veículos,1.1.4. Caminhão trator,10
27804,2707305,Porto Calvo,2022,Frota,veículos,1.1.5. Caminhonete,307
27805,2707305,Porto Calvo,2022,Frota,veículos,1.1.6. Camioneta,211
27806,2707305,Porto Calvo,2022,Frota,veículos,1.1.7. Chassi plataforma,0
27807,2707305,Porto Calvo,2022,Frota,veículos,1.1.8. Ciclomotor,35
27808,2707305,Porto Calvo,2022,Frota,veículos,1.1.9. Micro-ônibus,135
27809,2707404,Porto de Pedras,2006,Frota,veículos,1. Veículo,235
27810,2707404,Porto de Pedras,2006,Frota,veículos,1.1.1. Automóvel,97
27811,2707404,Porto de Pedras,2006,Frota,veículos,1.1.10. Motocicleta,75
27812,2707404,Porto de Pedras,2006,Frota,veículos,1.1.11. Motoneta,6
27813,2707404,Porto de Pedras,2006,Frota,veículos,1.1.12. Ônibus,2
27814,2707404,Porto de Pedras,2006,Frota,veículos,1.1.13. Quadriciclo,0
27815,2707404,Porto de Pedras,2006,Frota,veículos,1.1.14. Reboque,8
27816,2707404,Porto de Pedras,2006,Frota,veículos,1.1.15. Semi-reboque,0
27817,2707404,Porto de Pedras,2006,Frota,veículos,1.1.16. Sidecar,0
27818,2707404,Porto de Pedras,2006,Frota,veículos,1.1.17. Trator de esteira,0
27819,2707404,Porto de Pedras,2006,Frota,veículos,1.1.18. Trator de rodas,0
27820,2707404,Porto de Pedras,2006,Frota,veículos,1.1.19. Triciclo,0
27821,2707404,Porto de Pedras,2006,Frota,veículos,1.1.2. Bonde,0
27822,2707404,Porto de Pedras,2006,Frota,veículos,1.1.20. Utilitário,0
27823,2707404,Porto de Pedras,2006,Frota,veículos,1.1.21. Outros,0
27824,2707404,Porto de Pedras,2006,Frota,veículos,1.1.3. Caminhão,6
27825,2707404,Porto de Pedras,2006,Frota,veículos,1.1.4. Caminhão trator,0
27826,2707404,Porto de Pedras,2006,Frota,veículos,1.1.5. Caminhonete,14
27827,2707404,Porto de Pedras,2006,Frota,veículos,1.1.6. Camioneta,21
27828,2707404,Porto de Pedras,2006,Frota,veículos,1.1.7. Chassi plataforma,0
27829,2707404,Porto de Pedras,2006,Frota,veículos,1.1.8. Ciclomotor,0
27830,2707404,Porto de Pedras,2006,Frota,veículos,1.1.9. Micro-ônibus,6
27831,2707404,Porto de Pedras,2007,Frota,veículos,1. Veículo,306
27832,2707404,Porto de Pedras,2007,Frota,veículos,1.1.1. Automóvel,147
27833,2707404,Porto de Pedras,2007,Frota,veículos,1.1.10. Motocicleta,93
27834,2707404,Porto de Pedras,2007,Frota,veículos,1.1.11. Motoneta,8
27835,2707404,Porto de Pedras,2007,Frota,veículos,1.1.12. Ônibus,2
27836,2707404,Porto de Pedras,2007,Frota,veículos,1.1.13. Quadriciclo,0
27837,2707404,Porto de Pedras,2007,Frota,veículos,1.1.14. Reboque,10
27838,2707404,Porto de Pedras,2007,Frota,veículos,1.1.15. Semi-reboque,0
27839,2707404,Porto de Pedras,2007,Frota,veículos,1.1.16. Sidecar,0
27840,2707404,Porto de Pedras,2007,Frota,veículos,1.1.17. Trator de esteira,0
27841,2707404,Porto de Pedras,2007,Frota,veículos,1.1.18. Trator de rodas,0
27842,2707404,Porto de Pedras,2007,Frota,veículos,1.1.19. Triciclo,0
27843,2707404,Porto de Pedras,2007,Frota,veículos,1.1.2. Bonde,0
27844,2707404,Porto de Pedras,2007,Frota,veículos,1.1.20. Utilitário,0
27845,2707404,Porto de Pedras,2007,Frota,veículos,1.1.21. Outros,0
27846,2707404,Porto de Pedras,2007,Frota,veículos,1.1.3. Caminhão,5
27847,2707404,Porto de Pedras,2007,Frota,veículos,1.1.4. Caminhão trator,0
27848,2707404,Porto de Pedras,2007,Frota,veículos,1.1.5. Caminhonete,18
27849,2707404,Porto de Pedras,2007,Frota,veículos,1.1.6. Camioneta,16
27850,2707404,Porto de Pedras,2007,Frota,veículos,1.1.7. Chassi plataforma,0
27851,2707404,Porto de Pedras,2007,Frota,veículos,1.1.8. Ciclomotor,0
27852,2707404,Porto de Pedras,2007,Frota,veículos,1.1.9. Micro-ônibus,7
27853,2707404,Porto de Pedras,2009,Frota,veículos,1. Veículo,372
27854,2707404,Porto de Pedras,2009,Frota,veículos,1.1.1. Automóvel,165
27855,2707404,Porto de Pedras,2009,Frota,veículos,1.1.10. Motocicleta,136
27856,2707404,Porto de Pedras,2009,Frota,veículos,1.1.11. Motoneta,9
27857,2707404,Porto de Pedras,2009,Frota,veículos,1.1.12. Ônibus,3
27858,2707404,Porto de Pedras,2009,Frota,veículos,1.1.13. Quadriciclo,0
27859,2707404,Porto de Pedras,2009,Frota,veículos,1.1.14. Reboque,9
27860,2707404,Porto de Pedras,2009,Frota,veículos,1.1.15. Semi-reboque,1
27861,2707404,Porto de Pedras,2009,Frota,veículos,1.1.16. Sidecar,0
27862,2707404,Porto de Pedras,2009,Frota,veículos,1.1.17. Trator de esteira,0
27863,2707404,Porto de Pedras,2009,Frota,veículos,1.1.18. Trator de rodas,0
27864,2707404,Porto de Pedras,2009,Frota,veículos,1.1.19. Triciclo,1
27865,2707404,Porto de Pedras,2009,Frota,veículos,1.1.2. Bonde,0
27866,2707404,Porto de Pedras,2009,Frota,veículos,1.1.20. Utilitário,0
27867,2707404,Porto de Pedras,2009,Frota,veículos,1.1.21. Outros,0
27868,2707404,Porto de Pedras,2009,Frota,veículos,1.1.3. Caminhão,5
27869,2707404,Porto de Pedras,2009,Frota,veículos,1.1.4. Caminhão trator,0
27870,2707404,Porto de Pedras,2009,Frota,veículos,1.1.5. Caminhonete,26
27871,2707404,Porto de Pedras,2009,Frota,veículos,1.1.6. Camioneta,8
27872,2707404,Porto de Pedras,2009,Frota,veículos,1.1.7. Chassi plataforma,0
27873,2707404,Porto de Pedras,2009,Frota,veículos,1.1.8. Ciclomotor,0
27874,2707404,Porto de Pedras,2009,Frota,veículos,1.1.9. Micro-ônibus,9
27875,2707404,Porto de Pedras,2010,Frota,veículos,1. Veículo,426
27876,2707404,Porto de Pedras,2010,Frota,veículos,1.1.1. Automóvel,186
27877,2707404,Porto de Pedras,2010,Frota,veículos,1.1.10. Motocicleta,165
27878,2707404,Porto de Pedras,2010,Frota,veículos,1.1.11. Motoneta,10
27879,2707404,Porto de Pedras,2010,Frota,veículos,1.1.12. Ônibus,4
27880,2707404,Porto de Pedras,2010,Frota,veículos,1.1.13. Quadriciclo,0
27881,2707404,Porto de Pedras,2010,Frota,veículos,1.1.14. Reboque,10
27882,2707404,Porto de Pedras,2010,Frota,veículos,1.1.15. Semi-reboque,2
27883,2707404,Porto de Pedras,2010,Frota,veículos,1.1.16. Sidecar,0
27884,2707404,Porto de Pedras,2010,Frota,veículos,1.1.17. Trator de esteira,0
27885,2707404,Porto de Pedras,2010,Frota,veículos,1.1.18. Trator de rodas,0
27886,2707404,Porto de Pedras,2010,Frota,veículos,1.1.19. Triciclo,1
27887,2707404,Porto de Pedras,2010,Frota,veículos,1.1.2. Bonde,0
27888,2707404,Porto de Pedras,2010,Frota,veículos,1.1.20. Utilitário,0
27889,2707404,Porto de Pedras,2010,Frota,veículos,1.1.21. Outros,0
27890,2707404,Porto de Pedras,2010,Frota,veículos,1.1.3. Caminhão,6
27891,2707404,Porto de Pedras,2010,Frota,veículos,1.1.4. Caminhão trator,0
27892,2707404,Porto de Pedras,2010,Frota,veículos,1.1.5. Caminhonete,26
27893,2707404,Porto de Pedras,2010,Frota,veículos,1.1.6. Camioneta,9
27894,2707404,Porto de Pedras,2010,Frota,veículos,1.1.7. Chassi plataforma,0
27895,2707404,Porto de Pedras,2010,Frota,veículos,1.1.8. Ciclomotor,0
27896,2707404,Porto de Pedras,2010,Frota,veículos,1.1.9. Micro-ônibus,7
27897,2707404,Porto de Pedras,2011,Frota,veículos,1. Veículo,483
27898,2707404,Porto de Pedras,2011,Frota,veículos,1.1.1. Automóvel,210
27899,2707404,Porto de Pedras,2011,Frota,veículos,1.1.10. Motocicleta,192
27900,2707404,Porto de Pedras,2011,Frota,veículos,1.1.11. Motoneta,8
27901,2707404,Porto de Pedras,2011,Frota,veículos,1.1.12. Ônibus,5
27902,2707404,Porto de Pedras,2011,Frota,veículos,1.1.13. Quadriciclo,0
27903,2707404,Porto de Pedras,2011,Frota,veículos,1.1.14. Reboque,14
27904,2707404,Porto de Pedras,2011,Frota,veículos,1.1.15. Semi-reboque,2
27905,2707404,Porto de Pedras,2011,Frota,veículos,1.1.16. Sidecar,0
27906,2707404,Porto de Pedras,2011,Frota,veículos,1.1.17. Trator de esteira,0
27907,2707404,Porto de Pedras,2011,Frota,veículos,1.1.18. Trator de rodas,0
27908,2707404,Porto de Pedras,2011,Frota,veículos,1.1.19. Triciclo,1
27909,2707404,Porto de Pedras,2011,Frota,veículos,1.1.2. Bonde,0
27910,2707404,Porto de Pedras,2011,Frota,veículos,1.1.20. Utilitário,1
27911,2707404,Porto de Pedras,2011,Frota,veículos,1.1.21. Outros,0
27912,2707404,Porto de Pedras,2011,Frota,veículos,1.1.3. Caminhão,6
27913,2707404,Porto de Pedras,2011,Frota,veículos,1.1.4. Caminhão trator,0
27914,2707404,Porto de Pedras,2011,Frota,veículos,1.1.5. Caminhonete,27
27915,2707404,Porto de Pedras,2011,Frota,veículos,1.1.6. Camioneta,10
27916,2707404,Porto de Pedras,2011,Frota,veículos,1.1.7. Chassi plataforma,0
27917,2707404,Porto de Pedras,2011,Frota,veículos,1.1.8. Ciclomotor,0
27918,2707404,Porto de Pedras,2011,Frota,veículos,1.1.9. Micro-ônibus,7
27919,2707404,Porto de Pedras,2012,Frota,veículos,1. Veículo,567
27920,2707404,Porto de Pedras,2012,Frota,veículos,1.1.1. Automóvel,230
27921,2707404,Porto de Pedras,2012,Frota,veículos,1.1.10. Motocicleta,245
27922,2707404,Porto de Pedras,2012,Frota,veículos,1.1.11. Motoneta,12
27923,2707404,Porto de Pedras,2012,Frota,veículos,1.1.12. Ônibus,6
27924,2707404,Porto de Pedras,2012,Frota,veículos,1.1.13. Quadriciclo,0
27925,2707404,Porto de Pedras,2012,Frota,veículos,1.1.14. Reboque,13
27926,2707404,Porto de Pedras,2012,Frota,veículos,1.1.15. Semi-reboque,2
27927,2707404,Porto de Pedras,2012,Frota,veículos,1.1.16. Sidecar,0
27928,2707404,Porto de Pedras,2012,Frota,veículos,1.1.17. Trator de esteira,0
27929,2707404,Porto de Pedras,2012,Frota,veículos,1.1.18. Trator de rodas,0
27930,2707404,Porto de Pedras,2012,Frota,veículos,1.1.19. Triciclo,1
27931,2707404,Porto de Pedras,2012,Frota,veículos,1.1.2. Bonde,0
27932,2707404,Porto de Pedras,2012,Frota,veículos,1.1.20. Utilitário,1
27933,2707404,Porto de Pedras,2012,Frota,veículos,1.1.21. Outros,0
27934,2707404,Porto de Pedras,2012,Frota,veículos,1.1.3. Caminhão,8
27935,2707404,Porto de Pedras,2012,Frota,veículos,1.1.4. Caminhão trator,0
27936,2707404,Porto de Pedras,2012,Frota,veículos,1.1.5. Caminhonete,31
27937,2707404,Porto de Pedras,2012,Frota,veículos,1.1.6. Camioneta,10
27938,2707404,Porto de Pedras,2012,Frota,veículos,1.1.7. Chassi plataforma,0
27939,2707404,Porto de Pedras,2012,Frota,veículos,1.1.8. Ciclomotor,0
27940,2707404,Porto de Pedras,2012,Frota,veículos,1.1.9. Micro-ônibus,8
27941,2707404,Porto de Pedras,2013,Frota,veículos,1. Veículo,669
27942,2707404,Porto de Pedras,2013,Frota,veículos,1.1.1. Automóvel,261
27943,2707404,Porto de Pedras,2013,Frota,veículos,1.1.10. Motocicleta,293
27944,2707404,Porto de Pedras,2013,Frota,veículos,1.1.11. Motoneta,17
27945,2707404,Porto de Pedras,2013,Frota,veículos,1.1.12. Ônibus,9
27946,2707404,Porto de Pedras,2013,Frota,veículos,1.1.13. Quadriciclo,0
27947,2707404,Porto de Pedras,2013,Frota,veículos,1.1.14. Reboque,14
27948,2707404,Porto de Pedras,2013,Frota,veículos,1.1.15. Semi-reboque,2
27949,2707404,Porto de Pedras,2013,Frota,veículos,1.1.16. Sidecar,0
27950,2707404,Porto de Pedras,2013,Frota,veículos,1.1.17. Trator de esteira,0
27951,2707404,Porto de Pedras,2013,Frota,veículos,1.1.18. Trator de rodas,0
27952,2707404,Porto de Pedras,2013,Frota,veículos,1.1.19. Triciclo,1
27953,2707404,Porto de Pedras,2013,Frota,veículos,1.1.2. Bonde,0
27954,2707404,Porto de Pedras,2013,Frota,veículos,1.1.20. Utilitário,3
27955,2707404,Porto de Pedras,2013,Frota,veículos,1.1.21. Outros,0
27956,2707404,Porto de Pedras,2013,Frota,veículos,1.1.3. Caminhão,10
27957,2707404,Porto de Pedras,2013,Frota,veículos,1.1.4. Caminhão trator,0
27958,2707404,Porto de Pedras,2013,Frota,veículos,1.1.5. Caminhonete,41
27959,2707404,Porto de Pedras,2013,Frota,veículos,1.1.6. Camioneta,9
27960,2707404,Porto de Pedras,2013,Frota,veículos,1.1.7. Chassi plataforma,0
27961,2707404,Porto de Pedras,2013,Frota,veículos,1.1.8. Ciclomotor,0
27962,2707404,Porto de Pedras,2013,Frota,veículos,1.1.9. Micro-ônibus,9
27963,2707404,Porto de Pedras,2014,Frota,veículos,1. Veículo,760
27964,2707404,Porto de Pedras,2014,Frota,veículos,1.1.1. Automóvel,288
27965,2707404,Porto de Pedras,2014,Frota,veículos,1.1.10. Motocicleta,341
27966,2707404,Porto de Pedras,2014,Frota,veículos,1.1.11. Motoneta,19
27967,2707404,Porto de Pedras,2014,Frota,veículos,1.1.12. Ônibus,10
27968,2707404,Porto de Pedras,2014,Frota,veículos,1.1.13. Quadriciclo,0
27969,2707404,Porto de Pedras,2014,Frota,veículos,1.1.14. Reboque,20
27970,2707404,Porto de Pedras,2014,Frota,veículos,1.1.15. Semi-reboque,2
27971,2707404,Porto de Pedras,2014,Frota,veículos,1.1.16. Sidecar,0
27972,2707404,Porto de Pedras,2014,Frota,veículos,1.1.17. Trator de esteira,0
27973,2707404,Porto de Pedras,2014,Frota,veículos,1.1.18. Trator de rodas,0
27974,2707404,Porto de Pedras,2014,Frota,veículos,1.1.19. Triciclo,1
27975,2707404,Porto de Pedras,2014,Frota,veículos,1.1.2. Bonde,0
27976,2707404,Porto de Pedras,2014,Frota,veículos,1.1.20. Utilitário,3
27977,2707404,Porto de Pedras,2014,Frota,veículos,1.1.21. Outros,0
27978,2707404,Porto de Pedras,2014,Frota,veículos,1.1.3. Caminhão,12
27979,2707404,Porto de Pedras,2014,Frota,veículos,1.1.4. Caminhão trator,0
27980,2707404,Porto de Pedras,2014,Frota,veículos,1.1.5. Caminhonete,45
27981,2707404,Porto de Pedras,2014,Frota,veículos,1.1.6. Camioneta,8
27982,2707404,Porto de Pedras,2014,Frota,veículos,1.1.7. Chassi plataforma,0
27983,2707404,Porto de Pedras,2014,Frota,veículos,1.1.8. Ciclomotor,0
27984,2707404,Porto de Pedras,2014,Frota,veículos,1.1.9. Micro-ônibus,11
27985,2707404,Porto de Pedras,2015,Frota,veículos,1. Veículo,849
27986,2707404,Porto de Pedras,2015,Frota,veículos,1.1.1. Automóvel,323
27987,2707404,Porto de Pedras,2015,Frota,veículos,1.1.10. Motocicleta,379
27988,2707404,Porto de Pedras,2015,Frota,veículos,1.1.11. Motoneta,22
27989,2707404,Porto de Pedras,2015,Frota,veículos,1.1.12. Ônibus,10
27990,2707404,Porto de Pedras,2015,Frota,veículos,1.1.13. Quadriciclo,0
27991,2707404,Porto de Pedras,2015,Frota,veículos,1.1.14. Reboque,22
27992,2707404,Porto de Pedras,2015,Frota,veículos,1.1.15. Semi-reboque,2
27993,2707404,Porto de Pedras,2015,Frota,veículos,1.1.16. Sidecar,0
27994,2707404,Porto de Pedras,2015,Frota,veículos,1.1.17. Trator de esteira,0
27995,2707404,Porto de Pedras,2015,Frota,veículos,1.1.18. Trator de rodas,0
27996,2707404,Porto de Pedras,2015,Frota,veículos,1.1.19. Triciclo,1
27997,2707404,Porto de Pedras,2015,Frota,veículos,1.1.2. Bonde,0
27998,2707404,Porto de Pedras,2015,Frota,veículos,1.1.20. Utilitário,3
27999,2707404,Porto de Pedras,2015,Frota,veículos,1.1.21. Outros,0
28000,2707404,Porto de Pedras,2015,Frota,veículos,1.1.3. Caminhão,15
28001,2707404,Porto de Pedras,2015,Frota,veículos,1.1.4. Caminhão trator,0
28002,2707404,Porto de Pedras,2015,Frota,veículos,1.1.5. Caminhonete,53
28003,2707404,Porto de Pedras,2015,Frota,veículos,1.1.6. Camioneta,8
28004,2707404,Porto de Pedras,2015,Frota,veículos,1.1.7. Chassi plataforma,0
28005,2707404,Porto de Pedras,2015,Frota,veículos,1.1.8. Ciclomotor,0
28006,2707404,Porto de Pedras,2015,Frota,veículos,1.1.9. Micro-ônibus,11
28007,2707404,Porto de Pedras,2016,Frota,veículos,1. Veículo,946
28008,2707404,Porto de Pedras,2016,Frota,veículos,1.1.1. Automóvel,359
28009,2707404,Porto de Pedras,2016,Frota,veículos,1.1.10. Motocicleta,430
28010,2707404,Porto de Pedras,2016,Frota,veículos,1.1.11. Motoneta,24
28011,2707404,Porto de Pedras,2016,Frota,veículos,1.1.12. Ônibus,10
28012,2707404,Porto de Pedras,2016,Frota,veículos,1.1.13. Quadriciclo,0
28013,2707404,Porto de Pedras,2016,Frota,veículos,1.1.14. Reboque,24
28014,2707404,Porto de Pedras,2016,Frota,veículos,1.1.15. Semi-reboque,2
28015,2707404,Porto de Pedras,2016,Frota,veículos,1.1.16. Sidecar,0
28016,2707404,Porto de Pedras,2016,Frota,veículos,1.1.17. Trator de esteira,0
28017,2707404,Porto de Pedras,2016,Frota,veículos,1.1.18. Trator de rodas,0
28018,2707404,Porto de Pedras,2016,Frota,veículos,1.1.19. Triciclo,1
28019,2707404,Porto de Pedras,2016,Frota,veículos,1.1.2. Bonde,0
28020,2707404,Porto de Pedras,2016,Frota,veículos,1.1.20. Utilitário,2
28021,2707404,Porto de Pedras,2016,Frota,veículos,1.1.21. Outros,0
28022,2707404,Porto de Pedras,2016,Frota,veículos,1.1.3. Caminhão,18
28023,2707404,Porto de Pedras,2016,Frota,veículos,1.1.4. Caminhão trator,0
28024,2707404,Porto de Pedras,2016,Frota,veículos,1.1.5. Caminhonete,55
28025,2707404,Porto de Pedras,2016,Frota,veículos,1.1.6. Camioneta,11
28026,2707404,Porto de Pedras,2016,Frota,veículos,1.1.7. Chassi plataforma,0
28027,2707404,Porto de Pedras,2016,Frota,veículos,1.1.8. Ciclomotor,1
28028,2707404,Porto de Pedras,2016,Frota,veículos,1.1.9. Micro-ônibus,9
28029,2707404,Porto de Pedras,2017,Frota,veículos,1. Veículo,1039
28030,2707404,Porto de Pedras,2017,Frota,veículos,1.1.1. Automóvel,402
28031,2707404,Porto de Pedras,2017,Frota,veículos,1.1.10. Motocicleta,464
28032,2707404,Porto de Pedras,2017,Frota,veículos,1.1.11. Motoneta,31
28033,2707404,Porto de Pedras,2017,Frota,veículos,1.1.12. Ônibus,10
28034,2707404,Porto de Pedras,2017,Frota,veículos,1.1.13. Quadriciclo,0
28035,2707404,Porto de Pedras,2017,Frota,veículos,1.1.14. Reboque,28
28036,2707404,Porto de Pedras,2017,Frota,veículos,1.1.15. Semi-reboque,3
28037,2707404,Porto de Pedras,2017,Frota,veículos,1.1.16. Sidecar,0
28038,2707404,Porto de Pedras,2017,Frota,veículos,1.1.17. Trator de esteira,0
28039,2707404,Porto de Pedras,2017,Frota,veículos,1.1.18. Trator de rodas,0
28040,2707404,Porto de Pedras,2017,Frota,veículos,1.1.19. Triciclo,1
28041,2707404,Porto de Pedras,2017,Frota,veículos,1.1.2. Bonde,0
28042,2707404,Porto de Pedras,2017,Frota,veículos,1.1.20. Utilitário,2
28043,2707404,Porto de Pedras,2017,Frota,veículos,1.1.21. Outros,0
28044,2707404,Porto de Pedras,2017,Frota,veículos,1.1.3. Caminhão,20
28045,2707404,Porto de Pedras,2017,Frota,veículos,1.1.4. Caminhão trator,0
28046,2707404,Porto de Pedras,2017,Frota,veículos,1.1.5. Caminhonete,54
28047,2707404,Porto de Pedras,2017,Frota,veículos,1.1.6. Camioneta,14
28048,2707404,Porto de Pedras,2017,Frota,veículos,1.1.7. Chassi plataforma,0
28049,2707404,Porto de Pedras,2017,Frota,veículos,1.1.8. Ciclomotor,1
28050,2707404,Porto de Pedras,2017,Frota,veículos,1.1.9. Micro-ônibus,9
28051,2707404,Porto de Pedras,2018,Frota,veículos,1. Veículo,1151
28052,2707404,Porto de Pedras,2018,Frota,veículos,1.1.1. Automóvel,460
28053,2707404,Porto de Pedras,2018,Frota,veículos,1.1.10. Motocicleta,488
28054,2707404,Porto de Pedras,2018,Frota,veículos,1.1.11. Motoneta,30
28055,2707404,Porto de Pedras,2018,Frota,veículos,1.1.12. Ônibus,10
28056,2707404,Porto de Pedras,2018,Frota,veículos,1.1.13. Quadriciclo,0
28057,2707404,Porto de Pedras,2018,Frota,veículos,1.1.14. Reboque,32
28058,2707404,Porto de Pedras,2018,Frota,veículos,1.1.15. Semi-reboque,4
28059,2707404,Porto de Pedras,2018,Frota,veículos,1.1.16. Sidecar,0
28060,2707404,Porto de Pedras,2018,Frota,veículos,1.1.17. Trator de esteira,0
28061,2707404,Porto de Pedras,2018,Frota,veículos,1.1.18. Trator de rodas,0
28062,2707404,Porto de Pedras,2018,Frota,veículos,1.1.19. Triciclo,1
28063,2707404,Porto de Pedras,2018,Frota,veículos,1.1.2. Bonde,0
28064,2707404,Porto de Pedras,2018,Frota,veículos,1.1.20. Utilitário,3
28065,2707404,Porto de Pedras,2018,Frota,veículos,1.1.21. Outros,0
28066,2707404,Porto de Pedras,2018,Frota,veículos,1.1.3. Caminhão,20
28067,2707404,Porto de Pedras,2018,Frota,veículos,1.1.4. Caminhão trator,0
28068,2707404,Porto de Pedras,2018,Frota,veículos,1.1.5. Caminhonete,64
28069,2707404,Porto de Pedras,2018,Frota,veículos,1.1.6. Camioneta,18
28070,2707404,Porto de Pedras,2018,Frota,veículos,1.1.7. Chassi plataforma,0
28071,2707404,Porto de Pedras,2018,Frota,veículos,1.1.8. Ciclomotor,12
28072,2707404,Porto de Pedras,2018,Frota,veículos,1.1.9. Micro-ônibus,9
28073,2707404,Porto de Pedras,2019,Frota,veículos,1. Veículo,1310
28074,2707404,Porto de Pedras,2019,Frota,veículos,1.1.1. Automóvel,503
28075,2707404,Porto de Pedras,2019,Frota,veículos,1.1.10. Motocicleta,536
28076,2707404,Porto de Pedras,2019,Frota,veículos,1.1.11. Motoneta,37
28077,2707404,Porto de Pedras,2019,Frota,veículos,1.1.12. Ônibus,10
28078,2707404,Porto de Pedras,2019,Frota,veículos,1.1.13. Quadriciclo,0
28079,2707404,Porto de Pedras,2019,Frota,veículos,1.1.14. Reboque,34
28080,2707404,Porto de Pedras,2019,Frota,veículos,1.1.15. Semi-reboque,4
28081,2707404,Porto de Pedras,2019,Frota,veículos,1.1.16. Sidecar,0
28082,2707404,Porto de Pedras,2019,Frota,veículos,1.1.17. Trator de esteira,0
28083,2707404,Porto de Pedras,2019,Frota,veículos,1.1.18. Trator de rodas,0
28084,2707404,Porto de Pedras,2019,Frota,veículos,1.1.19. Triciclo,1
28085,2707404,Porto de Pedras,2019,Frota,veículos,1.1.2. Bonde,0
28086,2707404,Porto de Pedras,2019,Frota,veículos,1.1.20. Utilitário,2
28087,2707404,Porto de Pedras,2019,Frota,veículos,1.1.21. Outros,0
