_id,co_mun,no_mun,ano,variavel,produto_tipo,produto_variavel,valor
24569,2706448,Paripueira,2018.0,Aquicultura,"Ostras, vieiras e mexilhões",Valor da produção (Mil Reais),0
24570,2706448,Paripueira,2018.0,Aquicultura,"Ostras, vieiras e mexilhões (Quilogramas)",Produção da aquicultura,0
24571,2706448,Paripueira,2018.0,Aquicultura,Outros peixes,Valor da produção (Mil Reais),0
24572,2706448,Paripueira,2018.0,Aquicultura,Outros peixes (Quilogramas),Produção da aquicultura,0
24573,2706448,Paripueira,2018.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc)",Valor da produção (Mil Reais),0
24574,2706448,Paripueira,2018.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc) (Nenhuma)",Produção da aquicultura,0
24575,2706448,Paripueira,2018.0,Aquicultura,Pacu e patinga,Valor da produção (Mil Reais),0
24576,2706448,Paripueira,2018.0,Aquicultura,Pacu e patinga (Quilogramas),Produção da aquicultura,0
24577,2706448,Paripueira,2018.0,Aquicultura,"Piau, piapara, piauçu, piava",Valor da produção (Mil Reais),0
24578,2706448,Paripueira,2018.0,Aquicultura,"Piau, piapara, piauçu, piava (Quilogramas)",Produção da aquicultura,0
24579,2706448,Paripueira,2018.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim",Valor da produção (Mil Reais),0
24580,2706448,Paripueira,2018.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim (Quilogramas)",Produção da aquicultura,0
24581,2706448,Paripueira,2018.0,Aquicultura,Pirapitinga,Valor da produção (Mil Reais),0
24582,2706448,Paripueira,2018.0,Aquicultura,Pirapitinga (Quilogramas),Produção da aquicultura,0
24583,2706448,Paripueira,2018.0,Aquicultura,Pirarucu,Valor da produção (Mil Reais),0
24584,2706448,Paripueira,2018.0,Aquicultura,Pirarucu (Quilogramas),Produção da aquicultura,0
24585,2706448,Paripueira,2018.0,Aquicultura,Sementes de moluscos,Valor da produção (Mil Reais),0
24586,2706448,Paripueira,2018.0,Aquicultura,Sementes de moluscos (Milheiros),Produção da aquicultura,0
24587,2706448,Paripueira,2018.0,Aquicultura,"Tambacu, tambatinga",Valor da produção (Mil Reais),0
24588,2706448,Paripueira,2018.0,Aquicultura,"Tambacu, tambatinga (Quilogramas)",Produção da aquicultura,0
24589,2706448,Paripueira,2018.0,Aquicultura,Tambaqui,Valor da produção (Mil Reais),0
24590,2706448,Paripueira,2018.0,Aquicultura,Tambaqui (Quilogramas),Produção da aquicultura,0
24591,2706448,Paripueira,2018.0,Aquicultura,Tilápia,Valor da produção (Mil Reais),4
24592,2706448,Paripueira,2018.0,Aquicultura,Tilápia (Quilogramas),Produção da aquicultura,500
24593,2706448,Paripueira,2018.0,Aquicultura,Total,Produção da aquicultura,..
24594,2706448,Paripueira,2018.0,Aquicultura,Total,Valor da produção (Mil Reais),4
24595,2706448,Paripueira,2018.0,Aquicultura,Traíra e trairão,Valor da produção (Mil Reais),0
24596,2706448,Paripueira,2018.0,Aquicultura,Traíra e trairão (Quilogramas),Produção da aquicultura,0
24597,2706448,Paripueira,2018.0,Aquicultura,Truta,Valor da produção (Mil Reais),0
24598,2706448,Paripueira,2018.0,Aquicultura,Truta (Quilogramas),Produção da aquicultura,0
24599,2706448,Paripueira,2018.0,Aquicultura,Tucunaré,Valor da produção (Mil Reais),0
24600,2706448,Paripueira,2018.0,Aquicultura,Tucunaré (Quilogramas),Produção da aquicultura,0
24601,2706448,Paripueira,2019.0,Aquicultura,Alevinos,Valor da produção (Mil Reais),0
24602,2706448,Paripueira,2019.0,Aquicultura,Alevinos (Milheiros),Produção da aquicultura,0
24603,2706448,Paripueira,2019.0,Aquicultura,Camarão,Valor da produção (Mil Reais),0
24604,2706448,Paripueira,2019.0,Aquicultura,Camarão (Quilogramas),Produção da aquicultura,0
24605,2706448,Paripueira,2019.0,Aquicultura,Carpa,Valor da produção (Mil Reais),0
24606,2706448,Paripueira,2019.0,Aquicultura,Carpa (Quilogramas),Produção da aquicultura,0
24607,2706448,Paripueira,2019.0,Aquicultura,"Curimatã, curimbatá",Valor da produção (Mil Reais),0
24608,2706448,Paripueira,2019.0,Aquicultura,"Curimatã, curimbatá (Quilogramas)",Produção da aquicultura,0
24609,2706448,Paripueira,2019.0,Aquicultura,Dourado,Valor da produção (Mil Reais),0
24610,2706448,Paripueira,2019.0,Aquicultura,Dourado (Quilogramas),Produção da aquicultura,0
24611,2706448,Paripueira,2019.0,Aquicultura,"Jatuarana, piabanha e piracanjuba",Valor da produção (Mil Reais),0
24612,2706448,Paripueira,2019.0,Aquicultura,"Jatuarana, piabanha e piracanjuba (Quilogramas)",Produção da aquicultura,0
24613,2706448,Paripueira,2019.0,Aquicultura,Lambari,Valor da produção (Mil Reais),0
24614,2706448,Paripueira,2019.0,Aquicultura,Lambari (Quilogramas),Produção da aquicultura,0
24615,2706448,Paripueira,2019.0,Aquicultura,Larvas e pós-larvas de camarão,Valor da produção (Mil Reais),0
24616,2706448,Paripueira,2019.0,Aquicultura,Larvas e pós-larvas de camarão (Milheiros),Produção da aquicultura,0
24617,2706448,Paripueira,2019.0,Aquicultura,Matrinxã,Valor da produção (Mil Reais),0
24618,2706448,Paripueira,2019.0,Aquicultura,Matrinxã (Quilogramas),Produção da aquicultura,0
24619,2706448,Paripueira,2019.0,Aquicultura,"Ostras, vieiras e mexilhões",Valor da produção (Mil Reais),0
24620,2706448,Paripueira,2019.0,Aquicultura,"Ostras, vieiras e mexilhões (Quilogramas)",Produção da aquicultura,0
24621,2706448,Paripueira,2019.0,Aquicultura,Outros peixes,Valor da produção (Mil Reais),0
24622,2706448,Paripueira,2019.0,Aquicultura,Outros peixes (Quilogramas),Produção da aquicultura,0
24623,2706448,Paripueira,2019.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc)",Valor da produção (Mil Reais),0
24624,2706448,Paripueira,2019.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc) (Nenhuma)",Produção da aquicultura,0
24625,2706448,Paripueira,2019.0,Aquicultura,Pacu e patinga,Valor da produção (Mil Reais),0
24626,2706448,Paripueira,2019.0,Aquicultura,Pacu e patinga (Quilogramas),Produção da aquicultura,0
24627,2706448,Paripueira,2019.0,Aquicultura,"Piau, piapara, piauçu, piava",Valor da produção (Mil Reais),0
24628,2706448,Paripueira,2019.0,Aquicultura,"Piau, piapara, piauçu, piava (Quilogramas)",Produção da aquicultura,0
24629,2706448,Paripueira,2019.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim",Valor da produção (Mil Reais),0
24630,2706448,Paripueira,2019.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim (Quilogramas)",Produção da aquicultura,0
24631,2706448,Paripueira,2019.0,Aquicultura,Pirapitinga,Valor da produção (Mil Reais),0
24632,2706448,Paripueira,2019.0,Aquicultura,Pirapitinga (Quilogramas),Produção da aquicultura,0
24633,2706448,Paripueira,2019.0,Aquicultura,Pirarucu,Valor da produção (Mil Reais),0
24634,2706448,Paripueira,2019.0,Aquicultura,Pirarucu (Quilogramas),Produção da aquicultura,0
24635,2706448,Paripueira,2019.0,Aquicultura,Sementes de moluscos,Valor da produção (Mil Reais),0
24636,2706448,Paripueira,2019.0,Aquicultura,Sementes de moluscos (Milheiros),Produção da aquicultura,0
24637,2706448,Paripueira,2019.0,Aquicultura,"Tambacu, tambatinga",Valor da produção (Mil Reais),0
24638,2706448,Paripueira,2019.0,Aquicultura,"Tambacu, tambatinga (Quilogramas)",Produção da aquicultura,0
24639,2706448,Paripueira,2019.0,Aquicultura,Tambaqui,Valor da produção (Mil Reais),0
24640,2706448,Paripueira,2019.0,Aquicultura,Tambaqui (Quilogramas),Produção da aquicultura,0
24641,2706448,Paripueira,2019.0,Aquicultura,Tilápia,Valor da produção (Mil Reais),14
24642,2706448,Paripueira,2019.0,Aquicultura,Tilápia (Quilogramas),Produção da aquicultura,1800
24643,2706448,Paripueira,2019.0,Aquicultura,Total,Produção da aquicultura,..
24644,2706448,Paripueira,2019.0,Aquicultura,Total,Valor da produção (Mil Reais),14
24645,2706448,Paripueira,2019.0,Aquicultura,Traíra e trairão,Valor da produção (Mil Reais),0
24646,2706448,Paripueira,2019.0,Aquicultura,Traíra e trairão (Quilogramas),Produção da aquicultura,0
24647,2706448,Paripueira,2019.0,Aquicultura,Truta,Valor da produção (Mil Reais),0
24648,2706448,Paripueira,2019.0,Aquicultura,Truta (Quilogramas),Produção da aquicultura,0
24649,2706448,Paripueira,2019.0,Aquicultura,Tucunaré,Valor da produção (Mil Reais),0
24650,2706448,Paripueira,2019.0,Aquicultura,Tucunaré (Quilogramas),Produção da aquicultura,0
24651,2706448,Paripueira,2020.0,Aquicultura,Alevinos,Valor da produção (Mil Reais),0
24652,2706448,Paripueira,2020.0,Aquicultura,Alevinos (Milheiros),Produção da aquicultura,0
24653,2706448,Paripueira,2020.0,Aquicultura,Camarão,Valor da produção (Mil Reais),0
24654,2706448,Paripueira,2020.0,Aquicultura,Camarão (Quilogramas),Produção da aquicultura,0
24655,2706448,Paripueira,2020.0,Aquicultura,Carpa,Valor da produção (Mil Reais),0
24656,2706448,Paripueira,2020.0,Aquicultura,Carpa (Quilogramas),Produção da aquicultura,0
24657,2706448,Paripueira,2020.0,Aquicultura,"Curimatã, curimbatá",Valor da produção (Mil Reais),0
24658,2706448,Paripueira,2020.0,Aquicultura,"Curimatã, curimbatá (Quilogramas)",Produção da aquicultura,0
24659,2706448,Paripueira,2020.0,Aquicultura,Dourado,Valor da produção (Mil Reais),0
24660,2706448,Paripueira,2020.0,Aquicultura,Dourado (Quilogramas),Produção da aquicultura,0
24661,2706448,Paripueira,2020.0,Aquicultura,"Jatuarana, piabanha e piracanjuba",Valor da produção (Mil Reais),0
24662,2706448,Paripueira,2020.0,Aquicultura,"Jatuarana, piabanha e piracanjuba (Quilogramas)",Produção da aquicultura,0
24663,2706448,Paripueira,2020.0,Aquicultura,Lambari,Valor da produção (Mil Reais),0
24664,2706448,Paripueira,2020.0,Aquicultura,Lambari (Quilogramas),Produção da aquicultura,0
24665,2706448,Paripueira,2020.0,Aquicultura,Larvas e pós-larvas de camarão,Valor da produção (Mil Reais),0
24666,2706448,Paripueira,2020.0,Aquicultura,Larvas e pós-larvas de camarão (Milheiros),Produção da aquicultura,0
24667,2706448,Paripueira,2020.0,Aquicultura,Matrinxã,Valor da produção (Mil Reais),0
24668,2706448,Paripueira,2020.0,Aquicultura,Matrinxã (Quilogramas),Produção da aquicultura,0
24669,2706448,Paripueira,2020.0,Aquicultura,"Ostras, vieiras e mexilhões",Valor da produção (Mil Reais),0
24670,2706448,Paripueira,2020.0,Aquicultura,"Ostras, vieiras e mexilhões (Quilogramas)",Produção da aquicultura,0
24671,2706448,Paripueira,2020.0,Aquicultura,Outros peixes,Valor da produção (Mil Reais),0
24672,2706448,Paripueira,2020.0,Aquicultura,Outros peixes (Quilogramas),Produção da aquicultura,0
24673,2706448,Paripueira,2020.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc)",Valor da produção (Mil Reais),0
24674,2706448,Paripueira,2020.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc) (Nenhuma)",Produção da aquicultura,0
24675,2706448,Paripueira,2020.0,Aquicultura,Pacu e patinga,Valor da produção (Mil Reais),0
24676,2706448,Paripueira,2020.0,Aquicultura,Pacu e patinga (Quilogramas),Produção da aquicultura,0
24677,2706448,Paripueira,2020.0,Aquicultura,"Piau, piapara, piauçu, piava",Valor da produção (Mil Reais),0
24678,2706448,Paripueira,2020.0,Aquicultura,"Piau, piapara, piauçu, piava (Quilogramas)",Produção da aquicultura,0
24679,2706448,Paripueira,2020.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim",Valor da produção (Mil Reais),0
24680,2706448,Paripueira,2020.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim (Quilogramas)",Produção da aquicultura,0
24681,2706448,Paripueira,2020.0,Aquicultura,Pirapitinga,Valor da produção (Mil Reais),0
24682,2706448,Paripueira,2020.0,Aquicultura,Pirapitinga (Quilogramas),Produção da aquicultura,0
24683,2706448,Paripueira,2020.0,Aquicultura,Pirarucu,Valor da produção (Mil Reais),0
24684,2706448,Paripueira,2020.0,Aquicultura,Pirarucu (Quilogramas),Produção da aquicultura,0
24685,2706448,Paripueira,2020.0,Aquicultura,Sementes de moluscos,Valor da produção (Mil Reais),0
24686,2706448,Paripueira,2020.0,Aquicultura,Sementes de moluscos (Milheiros),Produção da aquicultura,0
24687,2706448,Paripueira,2020.0,Aquicultura,"Tambacu, tambatinga",Valor da produção (Mil Reais),0
24688,2706448,Paripueira,2020.0,Aquicultura,"Tambacu, tambatinga (Quilogramas)",Produção da aquicultura,0
24689,2706448,Paripueira,2020.0,Aquicultura,Tambaqui,Valor da produção (Mil Reais),0
24690,2706448,Paripueira,2020.0,Aquicultura,Tambaqui (Quilogramas),Produção da aquicultura,0
24691,2706448,Paripueira,2020.0,Aquicultura,Tilápia,Valor da produção (Mil Reais),14
24692,2706448,Paripueira,2020.0,Aquicultura,Tilápia (Quilogramas),Produção da aquicultura,1800
24693,2706448,Paripueira,2020.0,Aquicultura,Total,Produção da aquicultura,..
24694,2706448,Paripueira,2020.0,Aquicultura,Total,Valor da produção (Mil Reais),14
24695,2706448,Paripueira,2020.0,Aquicultura,Traíra e trairão,Valor da produção (Mil Reais),0
24696,2706448,Paripueira,2020.0,Aquicultura,Traíra e trairão (Quilogramas),Produção da aquicultura,0
24697,2706448,Paripueira,2020.0,Aquicultura,Truta,Valor da produção (Mil Reais),0
24698,2706448,Paripueira,2020.0,Aquicultura,Truta (Quilogramas),Produção da aquicultura,0
24699,2706448,Paripueira,2020.0,Aquicultura,Tucunaré,Valor da produção (Mil Reais),0
24700,2706448,Paripueira,2020.0,Aquicultura,Tucunaré (Quilogramas),Produção da aquicultura,0
24701,2706448,Paripueira,2021.0,Aquicultura,Alevinos,Valor da produção (Mil Reais),0
24702,2706448,Paripueira,2021.0,Aquicultura,Alevinos (Milheiros),Produção da aquicultura,0
24703,2706448,Paripueira,2021.0,Aquicultura,Camarão,Valor da produção (Mil Reais),0
24704,2706448,Paripueira,2021.0,Aquicultura,Camarão (Quilogramas),Produção da aquicultura,0
24705,2706448,Paripueira,2021.0,Aquicultura,Carpa,Valor da produção (Mil Reais),0
24706,2706448,Paripueira,2021.0,Aquicultura,Carpa (Quilogramas),Produção da aquicultura,0
24707,2706448,Paripueira,2021.0,Aquicultura,"Curimatã, curimbatá",Valor da produção (Mil Reais),0
24708,2706448,Paripueira,2021.0,Aquicultura,"Curimatã, curimbatá (Quilogramas)",Produção da aquicultura,0
24709,2706448,Paripueira,2021.0,Aquicultura,Dourado,Valor da produção (Mil Reais),0
24710,2706448,Paripueira,2021.0,Aquicultura,Dourado (Quilogramas),Produção da aquicultura,0
24711,2706448,Paripueira,2021.0,Aquicultura,"Jatuarana, piabanha e piracanjuba",Valor da produção (Mil Reais),0
24712,2706448,Paripueira,2021.0,Aquicultura,"Jatuarana, piabanha e piracanjuba (Quilogramas)",Produção da aquicultura,0
24713,2706448,Paripueira,2021.0,Aquicultura,Lambari,Valor da produção (Mil Reais),0
24714,2706448,Paripueira,2021.0,Aquicultura,Lambari (Quilogramas),Produção da aquicultura,0
24715,2706448,Paripueira,2021.0,Aquicultura,Larvas e pós-larvas de camarão,Valor da produção (Mil Reais),0
24716,2706448,Paripueira,2021.0,Aquicultura,Larvas e pós-larvas de camarão (Milheiros),Produção da aquicultura,0
24717,2706448,Paripueira,2021.0,Aquicultura,Matrinxã,Valor da produção (Mil Reais),0
24718,2706448,Paripueira,2021.0,Aquicultura,Matrinxã (Quilogramas),Produção da aquicultura,0
24719,2706448,Paripueira,2021.0,Aquicultura,"Ostras, vieiras e mexilhões",Valor da produção (Mil Reais),0
24720,2706448,Paripueira,2021.0,Aquicultura,"Ostras, vieiras e mexilhões (Quilogramas)",Produção da aquicultura,0
24721,2706448,Paripueira,2021.0,Aquicultura,Outros peixes,Valor da produção (Mil Reais),0
24722,2706448,Paripueira,2021.0,Aquicultura,Outros peixes (Quilogramas),Produção da aquicultura,0
24723,2706448,Paripueira,2021.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc)",Valor da produção (Mil Reais),0
24724,2706448,Paripueira,2021.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc) (Nenhuma)",Produção da aquicultura,0
24725,2706448,Paripueira,2021.0,Aquicultura,Pacu e patinga,Valor da produção (Mil Reais),0
24726,2706448,Paripueira,2021.0,Aquicultura,Pacu e patinga (Quilogramas),Produção da aquicultura,0
24727,2706448,Paripueira,2021.0,Aquicultura,"Piau, piapara, piauçu, piava",Valor da produção (Mil Reais),0
24728,2706448,Paripueira,2021.0,Aquicultura,"Piau, piapara, piauçu, piava (Quilogramas)",Produção da aquicultura,0
24729,2706448,Paripueira,2021.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim",Valor da produção (Mil Reais),0
24730,2706448,Paripueira,2021.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim (Quilogramas)",Produção da aquicultura,0
24731,2706448,Paripueira,2021.0,Aquicultura,Pirapitinga,Valor da produção (Mil Reais),0
24732,2706448,Paripueira,2021.0,Aquicultura,Pirapitinga (Quilogramas),Produção da aquicultura,0
24733,2706448,Paripueira,2021.0,Aquicultura,Pirarucu,Valor da produção (Mil Reais),0
24734,2706448,Paripueira,2021.0,Aquicultura,Pirarucu (Quilogramas),Produção da aquicultura,0
24735,2706448,Paripueira,2021.0,Aquicultura,Sementes de moluscos,Valor da produção (Mil Reais),0
24736,2706448,Paripueira,2021.0,Aquicultura,Sementes de moluscos (Milheiros),Produção da aquicultura,0
24737,2706448,Paripueira,2021.0,Aquicultura,"Tambacu, tambatinga",Valor da produção (Mil Reais),0
24738,2706448,Paripueira,2021.0,Aquicultura,"Tambacu, tambatinga (Quilogramas)",Produção da aquicultura,0
24739,2706448,Paripueira,2021.0,Aquicultura,Tambaqui,Valor da produção (Mil Reais),0
24740,2706448,Paripueira,2021.0,Aquicultura,Tambaqui (Quilogramas),Produção da aquicultura,0
24741,2706448,Paripueira,2021.0,Aquicultura,Tilápia,Valor da produção (Mil Reais),165
24742,2706448,Paripueira,2021.0,Aquicultura,Tilápia (Quilogramas),Produção da aquicultura,11000
24743,2706448,Paripueira,2021.0,Aquicultura,Total,Produção da aquicultura,..
24744,2706448,Paripueira,2021.0,Aquicultura,Total,Valor da produção (Mil Reais),165
24745,2706448,Paripueira,2021.0,Aquicultura,Traíra e trairão,Valor da produção (Mil Reais),0
24746,2706448,Paripueira,2021.0,Aquicultura,Traíra e trairão (Quilogramas),Produção da aquicultura,0
24747,2706448,Paripueira,2021.0,Aquicultura,Truta,Valor da produção (Mil Reais),0
24748,2706448,Paripueira,2021.0,Aquicultura,Truta (Quilogramas),Produção da aquicultura,0
