_id,co_uf,no_uf,ano,variavel,inf_categoria,inf_subcategoria,valor
365,12.0,Acre,2006,Frota,veículos,1.1.2. Bonde,0
366,12.0,Acre,2006,Frota,veículos,1.1.20. Utilitário,102
367,12.0,Acre,2006,Frota,veículos,1.1.21. Outros,2
368,12.0,Acre,2006,Frota,veículos,1.1.3. Caminhão,3597
369,12.0,Acre,2006,Frota,veículos,1.1.4. Caminhão trator,248
370,12.0,Acre,2006,Frota,veículos,1.1.5. Caminhonete,6311
371,12.0,Acre,2006,Frota,veículos,1.1.6. Camioneta,4821
372,12.0,Acre,2006,Frota,veículos,1.1.7. Chassi plataforma,12
373,12.0,Acre,2006,Frota,veículos,1.1.8. Ciclomotor,10
374,12.0,Acre,2006,Frota,veículos,1.1.9. Micro-ônibus,119
375,12.0,Acre,2007,Frota,veículos,1. Veículo,95292
376,12.0,Acre,2007,Frota,veículos,1.1.1. Automóvel,35188
377,12.0,Acre,2007,Frota,veículos,1.1.10. Motocicleta,33320
378,12.0,Acre,2007,Frota,veículos,1.1.11. Motoneta,8087
379,12.0,Acre,2007,Frota,veículos,1.1.12. Ônibus,460
380,12.0,Acre,2007,Frota,veículos,1.1.13. Quadriciclo,0
381,12.0,Acre,2007,Frota,veículos,1.1.14. Reboque,859
382,12.0,Acre,2007,Frota,veículos,1.1.15. Semi-reboque,415
383,12.0,Acre,2007,Frota,veículos,1.1.16. Sidecar,54
384,12.0,Acre,2007,Frota,veículos,1.1.17. Trator de esteira,0
385,12.0,Acre,2007,Frota,veículos,1.1.18. Trator de rodas,1
386,12.0,Acre,2007,Frota,veículos,1.1.19. Triciclo,5
387,12.0,Acre,2007,Frota,veículos,1.1.2. Bonde,0
388,12.0,Acre,2007,Frota,veículos,1.1.20. Utilitário,174
389,12.0,Acre,2007,Frota,veículos,1.1.21. Outros,1
390,12.0,Acre,2007,Frota,veículos,1.1.3. Caminhão,3932
391,12.0,Acre,2007,Frota,veículos,1.1.4. Caminhão trator,265
392,12.0,Acre,2007,Frota,veículos,1.1.5. Caminhonete,8314
393,12.0,Acre,2007,Frota,veículos,1.1.6. Camioneta,4062
394,12.0,Acre,2007,Frota,veículos,1.1.7. Chassi plataforma,13
395,12.0,Acre,2007,Frota,veículos,1.1.8. Ciclomotor,10
396,12.0,Acre,2007,Frota,veículos,1.1.9. Micro-ônibus,132
397,12.0,Acre,2009,Frota,veículos,1. Veículo,129911
398,12.0,Acre,2009,Frota,veículos,1.1.1. Automóvel,44900
399,12.0,Acre,2009,Frota,veículos,1.1.10. Motocicleta,51082
400,12.0,Acre,2009,Frota,veículos,1.1.11. Motoneta,10719
401,12.0,Acre,2009,Frota,veículos,1.1.12. Ônibus,518
402,12.0,Acre,2009,Frota,veículos,1.1.13. Quadriciclo,0
403,12.0,Acre,2009,Frota,veículos,1.1.14. Reboque,1053
404,12.0,Acre,2009,Frota,veículos,1.1.15. Semi-reboque,590
405,12.0,Acre,2009,Frota,veículos,1.1.16. Sidecar,60
406,12.0,Acre,2009,Frota,veículos,1.1.17. Trator de esteira,0
407,12.0,Acre,2009,Frota,veículos,1.1.18. Trator de rodas,1
408,12.0,Acre,2009,Frota,veículos,1.1.19. Triciclo,9
409,12.0,Acre,2009,Frota,veículos,1.1.2. Bonde,0
410,12.0,Acre,2009,Frota,veículos,1.1.20. Utilitário,399
411,12.0,Acre,2009,Frota,veículos,1.1.21. Outros,2
412,12.0,Acre,2009,Frota,veículos,1.1.3. Caminhão,4731
413,12.0,Acre,2009,Frota,veículos,1.1.4. Caminhão trator,375
414,12.0,Acre,2009,Frota,veículos,1.1.5. Caminhonete,12885
415,12.0,Acre,2009,Frota,veículos,1.1.6. Camioneta,2408
416,12.0,Acre,2009,Frota,veículos,1.1.7. Chassi plataforma,12
417,12.0,Acre,2009,Frota,veículos,1.1.8. Ciclomotor,10
418,12.0,Acre,2009,Frota,veículos,1.1.9. Micro-ônibus,157
419,12.0,Acre,2010,Frota,veículos,1. Veículo,151320
420,12.0,Acre,2010,Frota,veículos,1.1.1. Automóvel,50881
421,12.0,Acre,2010,Frota,veículos,1.1.10. Motocicleta,62008
422,12.0,Acre,2010,Frota,veículos,1.1.11. Motoneta,12341
423,12.0,Acre,2010,Frota,veículos,1.1.12. Ônibus,583
424,12.0,Acre,2010,Frota,veículos,1.1.13. Quadriciclo,0
425,12.0,Acre,2010,Frota,veículos,1.1.14. Reboque,1171
426,12.0,Acre,2010,Frota,veículos,1.1.15. Semi-reboque,672
427,12.0,Acre,2010,Frota,veículos,1.1.16. Sidecar,60
428,12.0,Acre,2010,Frota,veículos,1.1.17. Trator de esteira,0
429,12.0,Acre,2010,Frota,veículos,1.1.18. Trator de rodas,1
430,12.0,Acre,2010,Frota,veículos,1.1.19. Triciclo,57
431,12.0,Acre,2010,Frota,veículos,1.1.2. Bonde,0
432,12.0,Acre,2010,Frota,veículos,1.1.20. Utilitário,534
433,12.0,Acre,2010,Frota,veículos,1.1.21. Outros,4
434,12.0,Acre,2010,Frota,veículos,1.1.3. Caminhão,5148
435,12.0,Acre,2010,Frota,veículos,1.1.4. Caminhão trator,433
436,12.0,Acre,2010,Frota,veículos,1.1.5. Caminhonete,14618
437,12.0,Acre,2010,Frota,veículos,1.1.6. Camioneta,2612
438,12.0,Acre,2010,Frota,veículos,1.1.7. Chassi plataforma,12
439,12.0,Acre,2010,Frota,veículos,1.1.8. Ciclomotor,10
440,12.0,Acre,2010,Frota,veículos,1.1.9. Micro-ônibus,175
441,12.0,Acre,2011,Frota,veículos,1. Veículo,170439
442,12.0,Acre,2011,Frota,veículos,1.1.1. Automóvel,55872
443,12.0,Acre,2011,Frota,veículos,1.1.10. Motocicleta,71742
444,12.0,Acre,2011,Frota,veículos,1.1.11. Motoneta,13872
445,12.0,Acre,2011,Frota,veículos,1.1.12. Ônibus,676
446,12.0,Acre,2011,Frota,veículos,1.1.13. Quadriciclo,0
447,12.0,Acre,2011,Frota,veículos,1.1.14. Reboque,1288
448,12.0,Acre,2011,Frota,veículos,1.1.15. Semi-reboque,761
449,12.0,Acre,2011,Frota,veículos,1.1.16. Sidecar,60
450,12.0,Acre,2011,Frota,veículos,1.1.17. Trator de esteira,0
451,12.0,Acre,2011,Frota,veículos,1.1.18. Trator de rodas,2
452,12.0,Acre,2011,Frota,veículos,1.1.19. Triciclo,83
453,12.0,Acre,2011,Frota,veículos,1.1.2. Bonde,0
454,12.0,Acre,2011,Frota,veículos,1.1.20. Utilitário,642
455,12.0,Acre,2011,Frota,veículos,1.1.21. Outros,7
456,12.0,Acre,2011,Frota,veículos,1.1.3. Caminhão,5669
457,12.0,Acre,2011,Frota,veículos,1.1.4. Caminhão trator,489
458,12.0,Acre,2011,Frota,veículos,1.1.5. Caminhonete,16139
459,12.0,Acre,2011,Frota,veículos,1.1.6. Camioneta,2875
460,12.0,Acre,2011,Frota,veículos,1.1.7. Chassi plataforma,12
461,12.0,Acre,2011,Frota,veículos,1.1.8. Ciclomotor,21
462,12.0,Acre,2011,Frota,veículos,1.1.9. Micro-ônibus,229
463,12.0,Acre,2012,Frota,veículos,1. Veículo,188409
464,12.0,Acre,2012,Frota,veículos,1.1.1. Automóvel,61928
465,12.0,Acre,2012,Frota,veículos,1.1.10. Motocicleta,79261
466,12.0,Acre,2012,Frota,veículos,1.1.11. Motoneta,15422
467,12.0,Acre,2012,Frota,veículos,1.1.12. Ônibus,734
468,12.0,Acre,2012,Frota,veículos,1.1.13. Quadriciclo,0
469,12.0,Acre,2012,Frota,veículos,1.1.14. Reboque,1475
470,12.0,Acre,2012,Frota,veículos,1.1.15. Semi-reboque,837
471,12.0,Acre,2012,Frota,veículos,1.1.16. Sidecar,60
472,12.0,Acre,2012,Frota,veículos,1.1.17. Trator de esteira,0
473,12.0,Acre,2012,Frota,veículos,1.1.18. Trator de rodas,2
474,12.0,Acre,2012,Frota,veículos,1.1.19. Triciclo,105
475,12.0,Acre,2012,Frota,veículos,1.1.2. Bonde,0
476,12.0,Acre,2012,Frota,veículos,1.1.20. Utilitário,741
477,12.0,Acre,2012,Frota,veículos,1.1.21. Outros,7
478,12.0,Acre,2012,Frota,veículos,1.1.3. Caminhão,5988
479,12.0,Acre,2012,Frota,veículos,1.1.4. Caminhão trator,519
480,12.0,Acre,2012,Frota,veículos,1.1.5. Caminhonete,17704
481,12.0,Acre,2012,Frota,veículos,1.1.6. Camioneta,3232
482,12.0,Acre,2012,Frota,veículos,1.1.7. Chassi plataforma,12
483,12.0,Acre,2012,Frota,veículos,1.1.8. Ciclomotor,125
484,12.0,Acre,2012,Frota,veículos,1.1.9. Micro-ônibus,257
485,12.0,Acre,2013,Frota,veículos,1. Veículo,205777
486,12.0,Acre,2013,Frota,veículos,1.1.1. Automóvel,67461
487,12.0,Acre,2013,Frota,veículos,1.1.10. Motocicleta,86048
488,12.0,Acre,2013,Frota,veículos,1.1.11. Motoneta,17336
489,12.0,Acre,2013,Frota,veículos,1.1.12. Ônibus,921
490,12.0,Acre,2013,Frota,veículos,1.1.13. Quadriciclo,0
491,12.0,Acre,2013,Frota,veículos,1.1.14. Reboque,1771
492,12.0,Acre,2013,Frota,veículos,1.1.15. Semi-reboque,896
493,12.0,Acre,2013,Frota,veículos,1.1.16. Sidecar,60
494,12.0,Acre,2013,Frota,veículos,1.1.17. Trator de esteira,0
495,12.0,Acre,2013,Frota,veículos,1.1.18. Trator de rodas,2
496,12.0,Acre,2013,Frota,veículos,1.1.19. Triciclo,118
497,12.0,Acre,2013,Frota,veículos,1.1.2. Bonde,0
498,12.0,Acre,2013,Frota,veículos,1.1.20. Utilitário,850
499,12.0,Acre,2013,Frota,veículos,1.1.21. Outros,8
500,12.0,Acre,2013,Frota,veículos,1.1.3. Caminhão,6297
501,12.0,Acre,2013,Frota,veículos,1.1.4. Caminhão trator,574
502,12.0,Acre,2013,Frota,veículos,1.1.5. Caminhonete,19373
503,12.0,Acre,2013,Frota,veículos,1.1.6. Camioneta,3535
504,12.0,Acre,2013,Frota,veículos,1.1.7. Chassi plataforma,12
505,12.0,Acre,2013,Frota,veículos,1.1.8. Ciclomotor,225
506,12.0,Acre,2013,Frota,veículos,1.1.9. Micro-ônibus,290
507,12.0,Acre,2014,Frota,veículos,1. Veículo,223550
508,12.0,Acre,2014,Frota,veículos,1.1.1. Automóvel,72807
509,12.0,Acre,2014,Frota,veículos,1.1.10. Motocicleta,93402
510,12.0,Acre,2014,Frota,veículos,1.1.11. Motoneta,19093
511,12.0,Acre,2014,Frota,veículos,1.1.12. Ônibus,1010
512,12.0,Acre,2014,Frota,veículos,1.1.13. Quadriciclo,0
513,12.0,Acre,2014,Frota,veículos,1.1.14. Reboque,2088
514,12.0,Acre,2014,Frota,veículos,1.1.15. Semi-reboque,1064
515,12.0,Acre,2014,Frota,veículos,1.1.16. Sidecar,60
516,12.0,Acre,2014,Frota,veículos,1.1.17. Trator de esteira,0
517,12.0,Acre,2014,Frota,veículos,1.1.18. Trator de rodas,1
518,12.0,Acre,2014,Frota,veículos,1.1.19. Triciclo,131
519,12.0,Acre,2014,Frota,veículos,1.1.2. Bonde,0
520,12.0,Acre,2014,Frota,veículos,1.1.20. Utilitário,977
521,12.0,Acre,2014,Frota,veículos,1.1.21. Outros,17
522,12.0,Acre,2014,Frota,veículos,1.1.3. Caminhão,6614
523,12.0,Acre,2014,Frota,veículos,1.1.4. Caminhão trator,658
524,12.0,Acre,2014,Frota,veículos,1.1.5. Caminhonete,21293
525,12.0,Acre,2014,Frota,veículos,1.1.6. Camioneta,3757
526,12.0,Acre,2014,Frota,veículos,1.1.7. Chassi plataforma,10
527,12.0,Acre,2014,Frota,veículos,1.1.8. Ciclomotor,243
528,12.0,Acre,2014,Frota,veículos,1.1.9. Micro-ônibus,325
529,12.0,Acre,2015,Frota,veículos,1. Veículo,239657
530,12.0,Acre,2015,Frota,veículos,1.1.1. Automóvel,77585
531,12.0,Acre,2015,Frota,veículos,1.1.10. Motocicleta,100151
532,12.0,Acre,2015,Frota,veículos,1.1.11. Motoneta,20878
533,12.0,Acre,2015,Frota,veículos,1.1.12. Ônibus,1044
534,12.0,Acre,2015,Frota,veículos,1.1.13. Quadriciclo,0
535,12.0,Acre,2015,Frota,veículos,1.1.14. Reboque,2430
536,12.0,Acre,2015,Frota,veículos,1.1.15. Semi-reboque,1170
537,12.0,Acre,2015,Frota,veículos,1.1.16. Sidecar,60
538,12.0,Acre,2015,Frota,veículos,1.1.17. Trator de esteira,0
539,12.0,Acre,2015,Frota,veículos,1.1.18. Trator de rodas,2
540,12.0,Acre,2015,Frota,veículos,1.1.19. Triciclo,149
541,12.0,Acre,2015,Frota,veículos,1.1.2. Bonde,0
542,12.0,Acre,2015,Frota,veículos,1.1.20. Utilitário,1054
543,12.0,Acre,2015,Frota,veículos,1.1.21. Outros,19
544,12.0,Acre,2015,Frota,veículos,1.1.3. Caminhão,6848
545,12.0,Acre,2015,Frota,veículos,1.1.4. Caminhão trator,753
546,12.0,Acre,2015,Frota,veículos,1.1.5. Caminhonete,22932
547,12.0,Acre,2015,Frota,veículos,1.1.6. Camioneta,3969
548,12.0,Acre,2015,Frota,veículos,1.1.7. Chassi plataforma,10
549,12.0,Acre,2015,Frota,veículos,1.1.8. Ciclomotor,262
550,12.0,Acre,2015,Frota,veículos,1.1.9. Micro-ônibus,341
551,12.0,Acre,2016,Frota,veículos,1. Veículo,251556
552,12.0,Acre,2016,Frota,veículos,1.1.1. Automóvel,80355
553,12.0,Acre,2016,Frota,veículos,1.1.10. Motocicleta,105766
554,12.0,Acre,2016,Frota,veículos,1.1.11. Motoneta,22189
555,12.0,Acre,2016,Frota,veículos,1.1.12. Ônibus,1047
556,12.0,Acre,2016,Frota,veículos,1.1.13. Quadriciclo,0
557,12.0,Acre,2016,Frota,veículos,1.1.14. Reboque,2747
558,12.0,Acre,2016,Frota,veículos,1.1.15. Semi-reboque,1277
559,12.0,Acre,2016,Frota,veículos,1.1.16. Sidecar,60
560,12.0,Acre,2016,Frota,veículos,1.1.17. Trator de esteira,0
561,12.0,Acre,2016,Frota,veículos,1.1.18. Trator de rodas,2
562,12.0,Acre,2016,Frota,veículos,1.1.19. Triciclo,162
563,12.0,Acre,2016,Frota,veículos,1.1.2. Bonde,0
564,12.0,Acre,2016,Frota,veículos,1.1.20. Utilitário,1134
565,12.0,Acre,2016,Frota,veículos,1.1.21. Outros,22
566,12.0,Acre,2016,Frota,veículos,1.1.3. Caminhão,6968
567,12.0,Acre,2016,Frota,veículos,1.1.4. Caminhão trator,808
568,12.0,Acre,2016,Frota,veículos,1.1.5. Caminhonete,24114
569,12.0,Acre,2016,Frota,veículos,1.1.6. Camioneta,4046
570,12.0,Acre,2016,Frota,veículos,1.1.7. Chassi plataforma,10
571,12.0,Acre,2016,Frota,veículos,1.1.8. Ciclomotor,498
572,12.0,Acre,2016,Frota,veículos,1.1.9. Micro-ônibus,351
573,12.0,Acre,2017,Frota,veículos,1. Veículo,263841
574,12.0,Acre,2017,Frota,veículos,1.1.1. Automóvel,83333
575,12.0,Acre,2017,Frota,veículos,1.1.10. Motocicleta,111462
576,12.0,Acre,2017,Frota,veículos,1.1.11. Motoneta,23628
577,12.0,Acre,2017,Frota,veículos,1.1.12. Ônibus,1126
578,12.0,Acre,2017,Frota,veículos,1.1.13. Quadriciclo,0
579,12.0,Acre,2017,Frota,veículos,1.1.14. Reboque,3006
580,12.0,Acre,2017,Frota,veículos,1.1.15. Semi-reboque,1326
581,12.0,Acre,2017,Frota,veículos,1.1.16. Sidecar,60
582,12.0,Acre,2017,Frota,veículos,1.1.17. Trator de esteira,0
583,12.0,Acre,2017,Frota,veículos,1.1.18. Trator de rodas,2
584,12.0,Acre,2017,Frota,veículos,1.1.19. Triciclo,168
585,12.0,Acre,2017,Frota,veículos,1.1.2. Bonde,0
586,12.0,Acre,2017,Frota,veículos,1.1.20. Utilitário,1230
587,12.0,Acre,2017,Frota,veículos,1.1.21. Outros,24
588,12.0,Acre,2017,Frota,veículos,1.1.3. Caminhão,7085
589,12.0,Acre,2017,Frota,veículos,1.1.4. Caminhão trator,837
590,12.0,Acre,2017,Frota,veículos,1.1.5. Caminhonete,25469
591,12.0,Acre,2017,Frota,veículos,1.1.6. Camioneta,4139
592,12.0,Acre,2017,Frota,veículos,1.1.7. Chassi plataforma,10
593,12.0,Acre,2017,Frota,veículos,1.1.8. Ciclomotor,576
594,12.0,Acre,2017,Frota,veículos,1.1.9. Micro-ônibus,360
595,12.0,Acre,2018,Frota,veículos,1. Veículo,277831
596,12.0,Acre,2018,Frota,veículos,1.1.1. Automóvel,87005
597,12.0,Acre,2018,Frota,veículos,1.1.10. Motocicleta,117656
598,12.0,Acre,2018,Frota,veículos,1.1.11. Motoneta,25632
599,12.0,Acre,2018,Frota,veículos,1.1.12. Ônibus,1159
600,12.0,Acre,2018,Frota,veículos,1.1.13. Quadriciclo,0
601,12.0,Acre,2018,Frota,veículos,1.1.14. Reboque,3264
602,12.0,Acre,2018,Frota,veículos,1.1.15. Semi-reboque,1434
603,12.0,Acre,2018,Frota,veículos,1.1.16. Sidecar,60
604,12.0,Acre,2018,Frota,veículos,1.1.17. Trator de esteira,0
605,12.0,Acre,2018,Frota,veículos,1.1.18. Trator de rodas,2
606,12.0,Acre,2018,Frota,veículos,1.1.19. Triciclo,171
607,12.0,Acre,2018,Frota,veículos,1.1.2. Bonde,0
608,12.0,Acre,2018,Frota,veículos,1.1.20. Utilitário,1302
609,12.0,Acre,2018,Frota,veículos,1.1.21. Outros,25
610,12.0,Acre,2018,Frota,veículos,1.1.3. Caminhão,7206
611,12.0,Acre,2018,Frota,veículos,1.1.4. Caminhão trator,925
612,12.0,Acre,2018,Frota,veículos,1.1.5. Caminhonete,26711
613,12.0,Acre,2018,Frota,veículos,1.1.6. Camioneta,4289
614,12.0,Acre,2018,Frota,veículos,1.1.7. Chassi plataforma,10
615,12.0,Acre,2018,Frota,veículos,1.1.8. Ciclomotor,614
616,12.0,Acre,2018,Frota,veículos,1.1.9. Micro-ônibus,366
617,12.0,Acre,2019,Frota,veículos,1. Veículo,292659
618,12.0,Acre,2019,Frota,veículos,1.1.1. Automóvel,91615
619,12.0,Acre,2019,Frota,veículos,1.1.10. Motocicleta,123340
620,12.0,Acre,2019,Frota,veículos,1.1.11. Motoneta,27792
621,12.0,Acre,2019,Frota,veículos,1.1.12. Ônibus,1228
622,12.0,Acre,2019,Frota,veículos,1.1.13. Quadriciclo,0
623,12.0,Acre,2019,Frota,veículos,1.1.14. Reboque,3560
624,12.0,Acre,2019,Frota,veículos,1.1.15. Semi-reboque,1582
625,12.0,Acre,2019,Frota,veículos,1.1.16. Sidecar,60
626,12.0,Acre,2019,Frota,veículos,1.1.17. Trator de esteira,0
627,12.0,Acre,2019,Frota,veículos,1.1.18. Trator de rodas,3
628,12.0,Acre,2019,Frota,veículos,1.1.19. Triciclo,172
629,12.0,Acre,2019,Frota,veículos,1.1.2. Bonde,0
630,12.0,Acre,2019,Frota,veículos,1.1.20. Utilitário,1386
631,12.0,Acre,2019,Frota,veículos,1.1.21. Outros,26
632,12.0,Acre,2019,Frota,veículos,1.1.3. Caminhão,7424
633,12.0,Acre,2019,Frota,veículos,1.1.4. Caminhão trator,1005
634,12.0,Acre,2019,Frota,veículos,1.1.5. Caminhonete,28031
635,12.0,Acre,2019,Frota,veículos,1.1.6. Camioneta,4415
636,12.0,Acre,2019,Frota,veículos,1.1.7. Chassi plataforma,10
637,12.0,Acre,2019,Frota,veículos,1.1.8. Ciclomotor,630
638,12.0,Acre,2019,Frota,veículos,1.1.9. Micro-ônibus,380
639,12.0,Acre,2020,Frota,veículos,1. Veículo,306258
640,12.0,Acre,2020,Frota,veículos,1.1.1. Automóvel,95888
641,12.0,Acre,2020,Frota,veículos,1.1.10. Motocicleta,128341
642,12.0,Acre,2020,Frota,veículos,1.1.11. Motoneta,29560
643,12.0,Acre,2020,Frota,veículos,1.1.12. Ônibus,1348
644,12.0,Acre,2020,Frota,veículos,1.1.13. Quadriciclo,0
645,12.0,Acre,2020,Frota,veículos,1.1.14. Reboque,3946
646,12.0,Acre,2020,Frota,veículos,1.1.15. Semi-reboque,1771
647,12.0,Acre,2020,Frota,veículos,1.1.16. Sidecar,60
648,12.0,Acre,2020,Frota,veículos,1.1.17. Trator de esteira,0
649,12.0,Acre,2020,Frota,veículos,1.1.18. Trator de rodas,4
650,12.0,Acre,2020,Frota,veículos,1.1.19. Triciclo,174
651,12.0,Acre,2020,Frota,veículos,1.1.2. Bonde,0
652,12.0,Acre,2020,Frota,veículos,1.1.20. Utilitário,1491
653,12.0,Acre,2020,Frota,veículos,1.1.21. Outros,30
654,12.0,Acre,2020,Frota,veículos,1.1.3. Caminhão,7727
655,12.0,Acre,2020,Frota,veículos,1.1.4. Caminhão trator,1133
656,12.0,Acre,2020,Frota,veículos,1.1.5. Caminhonete,29205
657,12.0,Acre,2020,Frota,veículos,1.1.6. Camioneta,4524
658,12.0,Acre,2020,Frota,veículos,1.1.7. Chassi plataforma,10
659,12.0,Acre,2020,Frota,veículos,1.1.8. Ciclomotor,636
660,12.0,Acre,2020,Frota,veículos,1.1.9. Micro-ônibus,410
661,12.0,Acre,2021,Frota,veículos,1. Veículo,320173
662,12.0,Acre,2021,Frota,veículos,1.1.1. Automóvel,99176
663,12.0,Acre,2021,Frota,veículos,1.1.10. Motocicleta,134373
664,12.0,Acre,2021,Frota,veículos,1.1.11. Motoneta,31220
665,12.0,Acre,2021,Frota,veículos,1.1.12. Ônibus,1377
666,12.0,Acre,2021,Frota,veículos,1.1.13. Quadriciclo,0
667,12.0,Acre,2021,Frota,veículos,1.1.14. Reboque,4276
668,12.0,Acre,2021,Frota,veículos,1.1.15. Semi-reboque,1898
669,12.0,Acre,2021,Frota,veículos,1.1.16. Sidecar,60
670,12.0,Acre,2021,Frota,veículos,1.1.17. Trator de esteira,0
671,12.0,Acre,2021,Frota,veículos,1.1.18. Trator de rodas,4
672,12.0,Acre,2021,Frota,veículos,1.1.19. Triciclo,176
673,12.0,Acre,2021,Frota,veículos,1.1.2. Bonde,0
674,12.0,Acre,2021,Frota,veículos,1.1.20. Utilitário,1651
675,12.0,Acre,2021,Frota,veículos,1.1.21. Outros,34
676,12.0,Acre,2021,Frota,veículos,1.1.3. Caminhão,8041
677,12.0,Acre,2021,Frota,veículos,1.1.4. Caminhão trator,1237
678,12.0,Acre,2021,Frota,veículos,1.1.5. Caminhonete,30712
679,12.0,Acre,2021,Frota,veículos,1.1.6. Camioneta,4726
680,12.0,Acre,2021,Frota,veículos,1.1.7. Chassi plataforma,10
681,12.0,Acre,2021,Frota,veículos,1.1.8. Ciclomotor,772
682,12.0,Acre,2021,Frota,veículos,1.1.9. Micro-ônibus,430
683,12.0,Acre,2022,Frota,veículos,1. Veículo,334377
684,12.0,Acre,2022,Frota,veículos,1.1.1. Automóvel,101550
685,12.0,Acre,2022,Frota,veículos,1.1.10. Motocicleta,140911
686,12.0,Acre,2022,Frota,veículos,1.1.11. Motoneta,33569
687,12.0,Acre,2022,Frota,veículos,1.1.12. Ônibus,1455
688,12.0,Acre,2022,Frota,veículos,1.1.13. Quadriciclo,0
689,12.0,Acre,2022,Frota,veículos,1.1.14. Reboque,4710
690,12.0,Acre,2022,Frota,veículos,1.1.15. Semi-reboque,2086
691,12.0,Acre,2022,Frota,veículos,1.1.16. Sidecar,60
692,12.0,Acre,2022,Frota,veículos,1.1.17. Trator de esteira,0
693,12.0,Acre,2022,Frota,veículos,1.1.18. Trator de rodas,4
694,12.0,Acre,2022,Frota,veículos,1.1.19. Triciclo,187
695,12.0,Acre,2022,Frota,veículos,1.1.2. Bonde,0
696,12.0,Acre,2022,Frota,veículos,1.1.20. Utilitário,1809
697,12.0,Acre,2022,Frota,veículos,1.1.21. Outros,47
698,12.0,Acre,2022,Frota,veículos,1.1.3. Caminhão,8180
699,12.0,Acre,2022,Frota,veículos,1.1.4. Caminhão trator,1363
700,12.0,Acre,2022,Frota,veículos,1.1.5. Caminhonete,32053
701,12.0,Acre,2022,Frota,veículos,1.1.6. Camioneta,5009
702,12.0,Acre,2022,Frota,veículos,1.1.7. Chassi plataforma,10
703,12.0,Acre,2022,Frota,veículos,1.1.8. Ciclomotor,929
704,12.0,Acre,2022,Frota,veículos,1.1.9. Micro-ônibus,445
705,13.0,Amazonas,2006,Frota,veículos,1. Veículo,339510
706,13.0,Amazonas,2006,Frota,veículos,1.1.1. Automóvel,177427
707,13.0,Amazonas,2006,Frota,veículos,1.1.10. Motocicleta,65522
708,13.0,Amazonas,2006,Frota,veículos,1.1.11. Motoneta,16916
709,13.0,Amazonas,2006,Frota,veículos,1.1.12. Ônibus,4783
710,13.0,Amazonas,2006,Frota,veículos,1.1.13. Quadriciclo,0
711,13.0,Amazonas,2006,Frota,veículos,1.1.14. Reboque,1382
712,13.0,Amazonas,2006,Frota,veículos,1.1.15. Semi-reboque,7844
713,13.0,Amazonas,2006,Frota,veículos,1.1.16. Sidecar,7
714,13.0,Amazonas,2006,Frota,veículos,1.1.17. Trator de esteira,0
715,13.0,Amazonas,2006,Frota,veículos,1.1.18. Trator de rodas,36
716,13.0,Amazonas,2006,Frota,veículos,1.1.19. Triciclo,37
717,13.0,Amazonas,2006,Frota,veículos,1.1.2. Bonde,0
718,13.0,Amazonas,2006,Frota,veículos,1.1.20. Utilitário,767
719,13.0,Amazonas,2006,Frota,veículos,1.1.21. Outros,75
720,13.0,Amazonas,2006,Frota,veículos,1.1.3. Caminhão,12319
721,13.0,Amazonas,2006,Frota,veículos,1.1.4. Caminhão trator,1462
722,13.0,Amazonas,2006,Frota,veículos,1.1.5. Caminhonete,25908
723,13.0,Amazonas,2006,Frota,veículos,1.1.6. Camioneta,22790
724,13.0,Amazonas,2006,Frota,veículos,1.1.7. Chassi plataforma,66
725,13.0,Amazonas,2006,Frota,veículos,1.1.8. Ciclomotor,320
726,13.0,Amazonas,2006,Frota,veículos,1.1.9. Micro-ônibus,1849
727,13.0,Amazonas,2007,Frota,veículos,1. Veículo,381650
728,13.0,Amazonas,2007,Frota,veículos,1.1.1. Automóvel,198053
729,13.0,Amazonas,2007,Frota,veículos,1.1.10. Motocicleta,77531
730,13.0,Amazonas,2007,Frota,veículos,1.1.11. Motoneta,19800
731,13.0,Amazonas,2007,Frota,veículos,1.1.12. Ônibus,5155
732,13.0,Amazonas,2007,Frota,veículos,1.1.13. Quadriciclo,0
733,13.0,Amazonas,2007,Frota,veículos,1.1.14. Reboque,1490
734,13.0,Amazonas,2007,Frota,veículos,1.1.15. Semi-reboque,8591
735,13.0,Amazonas,2007,Frota,veículos,1.1.16. Sidecar,7
736,13.0,Amazonas,2007,Frota,veículos,1.1.17. Trator de esteira,0
737,13.0,Amazonas,2007,Frota,veículos,1.1.18. Trator de rodas,37
738,13.0,Amazonas,2007,Frota,veículos,1.1.19. Triciclo,35
739,13.0,Amazonas,2007,Frota,veículos,1.1.2. Bonde,0
740,13.0,Amazonas,2007,Frota,veículos,1.1.20. Utilitário,1103
741,13.0,Amazonas,2007,Frota,veículos,1.1.21. Outros,68
742,13.0,Amazonas,2007,Frota,veículos,1.1.3. Caminhão,13228
743,13.0,Amazonas,2007,Frota,veículos,1.1.4. Caminhão trator,1593
