EstacaoCodigo,NivelConsistencia,Data,Hora,MediaDiaria,MetodoObtencaoVazoes,Maxima,Minima,Media,DiaMaxima,DiaMinima,MaximaStatus,MinimaStatus,MediaStatus,MediaAnual,MediaAnualStatus,Vazao01,Vazao02,Vazao03,Vazao04,Vazao05,Vazao06,Vazao07,Vazao08,Vazao09,Vazao10,Vazao11,Vazao12,Vazao13,Vazao14,Vazao15,Vazao16,Vazao17,Vazao18,Vazao19,Vazao20,Vazao21,Vazao22,Vazao23,Vazao24,Vazao25,Vazao26,Vazao27,Vazao28,Vazao29,Vazao30,Vazao31,Vazao01Status,Vazao02Status,Vazao03Status,Vazao04Status,Vazao05Status,Vazao06Status,Vazao07Status,Vazao08Status,Vazao09Status,Vazao10Status,Vazao11Status,Vazao12Status,Vazao13Status,Vazao14Status,Vazao15Status,Vazao16Status,Vazao17Status,Vazao18Status,Vazao19Status,Vazao20Status,Vazao21Status,Vazao22Status,Vazao23Status,Vazao24Status,Vazao25Status,Vazao26Status,Vazao27Status,Vazao28Status,Vazao29Status,Vazao30Status,Vazao31Status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49705000,2,01/01/2004,,1,1,5875,79,1280,368,1907,438,31,9,1,1,1,,0,1403,804,1376,6,1348,417,1321,39,1321,39,1307,429,1293,872,1287,113,1280,368,1300,644,1314,227,1341,553,1355,295,1327,864,1341,553,1431,809,1481,316,1633,587,1962,876,2302,489,2810,656,3266,698,2822,133,2133,474,1670,66,1509,888,1389,879,1582,21,2822,133,4515,46,5875,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/12/2003,,1,1,1916,994,1410,786,1700,203,6,31,1,1,1,,0,1783,74,1693,53,1723,85,1806,688,1862,794,1916,994,1907,896,1837,456,1760,902,1730,624,1799,26,1837,456,1822,47,1776,115,1685,577,1626,209,1685,577,1768,502,1806,688,1708,45,1648,379,1655,793,1670,66,1663,22,1618,845,1553,129,1517,63,1502,726,1481,316,1445,89,1410,786,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/11/2003,,1,1,1953,647,1723,85,1817,995,27,4,1,1,1,,0,1926,119,1814,362,1753,314,1723,85,1799,26,1935,269,1935,269,1898,824,1806,688,1760,902,1745,738,1768,502,1806,688,1791,377,1783,74,1768,502,1753,314,1791,377,1791,377,1745,738,1738,175,1822,47,1822,47,1745,738,1745,738,1852,913,1953,647,1926,119,1944,445,1889,778,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/10/2003,,1,1,2028,207,1700,543,1839,805,17,5,1,1,1,,0,1760,902,1783,74,1745,738,1753,314,1700,543,1708,45,1753,314,1783,74,1845,178,1880,757,1898,824,1837,456,1715,558,1723,85,1822,47,1907,896,2028,207,1953,647,1783,74,1700,543,1708,45,1829,746,1953,647,2000,5,2009,41,1990,717,1862,794,1814,362,1880,757,1935,269,1962,876,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/09/2003,,1,1,1829,746,1524,251,1635,12,28,9,1,1,1,,0,1618,845,1531,451,1589,512,1611,493,1618,845,1626,209,1604,153,1596,826,1524,251,1553,129,1582,21,1618,845,1604,153,1596,826,1574,921,1545,891,1567,644,1640,976,1708,45,1738,175,1678,112,1567,644,1589,512,1670,66,1723,85,1768,502,1814,362,1829,746,1700,543,1655,793,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/08/2003,,1,1,1730,624,1438,843,1545,845,31,12,1,1,1,,0,1560,38,1589,512,1553,129,1495,577,1467,107,1488,44,1495,577,1509,888,1517,63,1495,577,1474,205,1438,843,1502,726,1574,921,1582,21,1567,644,1553,129,1517,63,1474,205,1517,63,1574,921,1574,921,1596,826,1626,209,1574,921,1509,888,1538,665,1574,921,1626,209,1618,845,1730,624,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/07/2003,,1,1,1611,493,1424,788,1513,425,19,9,1,1,1,,0,1481,316,1474,205,1474,205,1452,949,1460,21,1452,949,1445,89,1438,843,1424,788,1517,63,1538,665,1560,38,1567,644,1524,251,1495,577,1538,665,1574,921,1604,153,1611,493,1596,826,1531,451,1474,205,1488,44,1502,726,1502,726,1545,891,1567,644,1517,63,1502,726,1524,251,1524,251,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/06/2003,,1,1,1715,558,1369,89,1533,554,5,24,1,1,1,,0,1708,45,1640,976,1640,976,1685,577,1715,558,1685,577,1678,112,1670,66,1604,153,1574,921,1553,129,1502,726,1531,451,1538,665,1545,891,1488,44,1424,788,1424,788,1403,804,1424,788,1417,78,1438,843,1417,78,1369,89,1403,804,1396,835,1460,21,1538,665,1567,644,1553,129,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/05/2003,,1,1,1935,269,1582,21,1711,76,8,20,1,1,1,,0,1799,26,1753,314,1670,66,1700,543,1626,209,1604,153,1783,74,1935,269,1822,47,1738,175,1791,377,1626,209,1596,826,1663,22,1700,543,1723,85,1708,45,1685,577,1589,512,1582,21,1670,66,1685,577,1730,624,1730,624,1730,624,1640,976,1648,379,1776,115,1799,26,1776,115,1776,115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/04/2003,,1,1,1837,456,1553,129,1705,79,17,1,1,1,1,,0,1553,129,1655,793,1708,45,1723,85,1753,314,1753,314,1700,543,1685,577,1745,738,1693,53,1648,379,1670,66,1730,624,1730,624,1738,175,1814,362,1837,456,1685,577,1626,209,1611,493,1611,493,1589,512,1663,22,1730,624,1768,502,1799,26,1806,688,1723,85,1670,66,1745,738,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/03/2003,,1,1,1837,456,1538,665,1724,462,16,31,1,1,1,,0,1760,902,1730,624,1663,22,1567,644,1560,38,1611,493,1685,577,1776,115,1776,115,1723,85,1730,624,1806,688,1814,362,1776,115,1791,377,1837,456,1791,377,1760,902,1776,115,1783,74,1776,115,1745,738,1753,314,1700,543,1618,845,1670,66,1760,902,1730,624,1760,902,1678,112,1538,665,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/02/2003,,1,1,1926,119,1626,209,1766,993,1,17,1,1,1,,0,1926,119,1845,178,1723,85,1693,53,1745,738,1776,115,1783,74,1783,74,1768,502,1708,45,1753,314,1880,757,1880,757,1814,362,1760,902,1708,45,1626,209,1626,209,1730,624,1814,362,1837,456,1837,456,1776,115,1738,175,1708,45,1753,314,1723,85,1753,314,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,
49705000,2,01/01/2003,,1,1,2152,958,1670,66,1888,822,19,3,1,1,1,,0,1738,175,1685,577,1670,66,1768,502,1799,26,1723,85,1730,624,1814,362,1962,876,2037,644,2018,795,1926,119,1852,913,1862,794,1953,647,2056,599,2047,109,2094,825,2152,958,2047,109,2047,109,2009,41,1962,876,1871,763,1837,456,1783,74,1700,543,1738,175,1806,688,1907,896,1944,445,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/12/2002,,1,1,2343,385,1708,45,2141,49,7,31,1,1,1,,0,2322,883,2056,599,2037,644,2212,48,2262,24,2333,12,2343,385,2302,489,2212,48,2182,383,2241,953,2302,489,2292,333,2302,489,2262,24,2162,739,2143,202,2231,958,2292,333,2302,489,2251,975,2182,383,2152,958,2123,772,2094,825,1799,26,1791,377,1916,994,1814,362,1738,175,1708,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/11/2002,,1,1,2322,883,1799,26,2042,182,30,11,1,1,1,,0,2272,1,2182,383,1972,13,1852,913,1871,763,2018,795,2143,202,2123,772,2047,109,1852,913,1799,26,1837,456,1926,119,1972,13,2085,229,1981,411,1852,913,1829,746,2000,5,2047,109,2056,599,2104,448,2192,244,2212,48,2094,825,2047,109,2162,739,2192,244,2212,48,2322,883,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/10/2002,,1,1,2262,24,1670,66,1889,973,31,14,2,2,2,,0,1685,577,1753,314,1776,115,1806,688,1814,362,1814,362,1880,757,1898,824,1880,757,1871,763,1862,794,1862,794,1776,115,1670,66,1693,53,1822,47,1898,824,1926,119,1944,445,1916,994,1837,456,1871,763,1907,896,2018,795,2047,109,2028,207,2018,795,1953,647,1953,647,2133,474,2262,24,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/09/2002,,1,1,2056,599,1700,543,1896,771,15,1,1,1,1,,0,1700,543,1753,314,1776,115,1889,778,2000,5,1962,876,1962,876,1862,794,1768,502,1822,47,1962,876,1990,717,1944,445,2028,207,2056,599,1916,994,1880,757,1962,876,1972,13,2009,41,1990,717,1972,13,1822,47,1806,688,1916,994,1871,763,1862,794,1852,913,1837,456,1745,738,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/08/2002,,1,1,1907,896,1495,577,1654,228,10,27,1,1,1,,0,1693,53,1678,112,1663,22,1648,379,1574,921,1560,38,1670,66,1776,115,1871,763,1907,896,1806,688,1582,21,1509,888,1589,512,1626,209,1655,793,1648,379,1693,53,1626,209,1517,63,1582,21,1663,22,1670,66,1700,543,1693,53,1574,921,1495,577,1596,826,1678,112,1670,66,1655,793,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/07/2002,,1,1,1776,115,1452,949,1625,314,27,2,1,1,1,,0,1524,251,1452,949,1495,577,1567,644,1618,845,1626,209,1618,845,1502,726,1474,205,1545,891,1663,22,1693,53,1685,577,1670,66,1678,112,1633,587,1640,976,1663,22,1663,22,1655,793,1693,53,1560,38,1538,665,1648,379,1738,175,1753,314,1776,115,1708,45,1611,493,1589,512,1693,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/06/2002,,1,1,1700,543,1467,107,1606,58,13,4,1,1,1,,0,1678,112,1582,21,1481,316,1467,107,1553,129,1626,209,1693,53,1670,66,1640,976,1553,129,1567,644,1670,66,1700,543,1693,53,1678,112,1678,112,1582,21,1531,451,1596,826,1611,493,1611,493,1596,826,1648,379,1611,493,1517,63,1560,38,1574,921,1589,512,1618,845,1596,826,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/05/2002,,1,1,1880,757,1438,843,1609,457,18,28,1,1,1,,0,1495,577,1488,44,1445,89,1445,89,1495,577,1495,577,1545,891,1524,251,1517,63,1574,921,1574,921,1670,66,1596,826,1574,921,1700,543,1791,377,1822,47,1880,757,1806,688,1640,976,1545,891,1685,577,1730,624,1730,624,1678,112,1626,209,1474,205,1438,843,1567,644,1633,587,1693,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/04/2002,,1,1,1545,891,1307,429,1440,263,11,1,1,1,1,,0,1307,429,1321,39,1362,186,1467,107,1481,316,1460,21,1403,804,1389,879,1369,89,1481,316,1545,891,1517,63,1531,451,1509,888,1460,21,1403,804,1389,879,1410,786,1431,809,1467,107,1452,949,1417,78,1376,6,1389,879,1481,316,1517,63,1517,63,1481,316,1424,788,1438,843,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/03/2002,,1,1,1567,644,1314,227,1445,677,9,31,1,1,1,,0,1531,451,1509,888,1424,788,1431,809,1474,205,1524,251,1531,451,1538,665,1567,644,1509,888,1431,809,1445,89,1445,89,1424,788,1452,949,1474,205,1460,21,1424,788,1362,186,1362,186,1382,936,1431,809,1467,107,1452,949,1403,804,1348,417,1431,809,1474,205,1417,78,1362,186,1314,227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/02/2002,,1,1,1604,153,977,8,1343,574,9,4,1,1,1,,0,1072,47,1063,728,1046,326,977,8,977,8,1134,407,1502,726,1424,35,1604,153,1467,107,1369,89,1280,368,1246,84,1280,368,1321,39,1396,835,1431,809,1362,186,1355,295,1417,78,1474,205,1474,205,1517,63,1502,726,1424,788,1431,809,1502,726,1560,38,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,
49705000,2,01/01/2002,,1,1,1685,515,767,38,1130,686,25,2,2,2,2,,0,782,883,767,38,854,7,1072,47,1072,47,1098,855,1098,855,1152,342,1098,855,1011,846,969,357,969,357,919,279,854,7,846,46,894,615,952,554,952,554,969,357,1107,703,1161,349,1225,131,1532,643,1644,218,1685,515,1613,497,1522,646,1414,311,1337,419,1290,184,1179,442,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/12/2001,,1,1,1011,846,744,346,888,713,21,26,1,1,1,,0,919,279,911,3,935,861,952,554,911,3,902,808,894,615,911,3,878,313,862,123,854,7,814,235,862,123,944,194,927,556,854,7,854,7,870,203,919,279,977,8,1011,846,944,194,886,45,878,313,814,235,744,346,775,117,830,83,894,615,952,554,862,123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/11/2001,,1,1,969,357,806,354,872,399,10,5,1,1,1,,0,854,7,854,7,870,203,814,235,806,354,806,354,822,145,952,554,952,554,969,357,935,861,838,5,838,5,894,615,911,3,911,3,894,615,862,123,830,83,822,145,846,46,854,7,927,556,960,942,935,861,911,3,822,145,806,354,806,354,862,123,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/10/2001,,1,1,986,271,751,995,844,805,6,1,2,2,2,,0,751,995,798,501,878,313,952,554,960,942,986,271,969,357,838,5,886,45,862,123,952,554,822,145,806,354,759,673,782,883,798,501,798,501,830,83,878,313,838,5,854,7,846,46,814,235,759,673,798,501,806,354,822,145,838,5,830,83,822,145,846,46,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/09/2001,,1,1,960,942,676,835,822,783,16,9,2,2,2,,0,830,83,822,145,775,117,736,726,775,117,806,354,759,673,729,136,676,835,691,629,706,543,775,117,894,615,846,46,878,313,960,942,870,203,830,83,927,556,927,556,878,313,830,83,886,45,894,615,790,677,798,501,838,5,878,313,870,203,798,501,,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/08/2001,,1,1,854,7,662,162,746,79,31,1,2,2,2,,0,662,162,691,629,759,673,790,677,751,995,706,543,676,835,691,629,706,543,699,71,721,575,751,995,736,726,714,44,767,38,814,235,751,995,767,38,751,995,744,346,759,673,751,995,790,677,822,145,798,501,751,995,751,995,706,543,721,575,782,883,854,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
49705000,2,01/07/2001,,1,1,830,83,669,484,742,782,15,31,2,2,2,,0,751,995,729,136,684,217,676,835,684,217,721,575,714,44,759,673,751,995,721,575,729,136,699,71,721,575,775,117,830,83,775,117,706,543,759,673,729,136,759,673,721,575,806,354,751,995,721,575,751,995,759,673,806,354,806,354,798,501,751,995,669,484,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1
49705000,2,01/06/2001,,1,1,1188,528,654,87,827,422,1,18,2,2,2,,0,1188,528,986,271,878,313,878,313,878,313,878,313,870,203,862,123,878,313,952,554,969,357,927,556,902,808,886,45,814,235,714,44,676,835,654,87,654,87,654,87,744,346,862,123,886,45,830,83,775,117,684,217,676,835,721,575,759,673,775,117,,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,,
49705000,2,01/05/2001,,1,1,1758,706,1134,407,1416,42,11,29,1,1,1,,0,1502,726,1414,311,1414,311,1552,71,1552,71,1502,726,1318,448,1356,49,1552,71,1664,818,1758,706,1695,9,1473,31,1433,785,1453,358,1552,71,1522,646,1482,905,1443,559,1424,35,1356,49,1243,589,1252,856,1309,1,1337,419,1346,942,1280,813,1206,778,1134,407,1161,349,1206,778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/04/2001,,1,1,1654,506,1197,64,1485,845,7,15,1,1,1,,0,1582,994,1366,64,1414,311,1542,665,1613,497,1633,953,1654,506,1603,305,1404,611,1492,803,1562,781,1582,994,1572,875,1404,611,1197,64,1197,64,1327,921,1453,358,1482,905,1463,182,1522,646,1394,937,1299,58,1433,785,1532,643,1562,781,1593,137,1613,497,1633,953,1433,785,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/03/2001,,1,1,1941,264,1492,803,1745,558,9,19,1,1,1,,0,1552,71,1644,218,1758,706,1843,774,1654,506,1727,196,1843,774,1897,703,1941,264,1941,264,1886,87,1675,155,1613,497,1790,43,1886,87,1801,52,1769,257,1633,953,1492,803,1603,305,1758,706,1811,697,1779,832,1748,179,1727,196,1522,646,1654,506,1779,832,1811,697,1790,43,1769,257,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/02/2001,,1,1,1996,236,1463,182,1769,187,23,27,2,2,2,,0,1822,366,1876,61,1843,774,1685,515,1633,953,1727,196,1822,366,1854,513,1919,437,1833,58,1748,179,1644,218,1748,179,1822,366,1801,52,1779,832,1769,257,1769,257,1654,506,1727,196,1833,58,1919,437,1996,236,1974,178,1833,58,1562,781,1463,182,1473,31,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,,,,,,
49705000,2,01/01/2001,,1,1,1876,61,1463,182,1723,897,27,2,2,2,2,,0,1542,665,1463,182,1593,137,1769,257,1811,697,1779,832,1695,9,1512,674,1562,781,1758,706,1811,697,1801,52,1833,58,1716,74,1532,643,1593,137,1716,74,1769,257,1779,832,1801,52,1833,58,1654,506,1695,9,1811,697,1865,275,1843,774,1876,61,1833,58,1664,818,1727,196,1790,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2
49705000,2,01/12/2000,,1,1,2314,569,1502,726,1955,414,9,26,2,2,2,,0,2291,249,2256,434,2141,837,1930,339,1930,339,2062,959,2153,196,2268,17,2314,569,2210,327,1952,213,2029,495,2187,407,2198,856,2187,407,2062,959,1843,774,1654,506,1727,196,1919,437,1908,558,1897,703,1930,339,1886,87,1727,196,1502,726,1542,665,1695,9,1779,832,1758,706,1664,818,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
49705000,2,01/11/2000,,1,1,2256,434,1758,706,2020,105,30,14,1,1,1,,0,1952,213,2051,781,1963,184,2007,299,1985,196,1779,832,1865,275,2074,159,2107,896,2085,382,2040,626,2018,385,1769,257,1758,706,2018,385,2007,299,2029,495,2153,196,2130,501,1801,52,1822,366,2040,626,2153,196,2210,327,2233,336,2085,382,1963,184,2051,781,2187,407,2256,434,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/10/2000,,1,1,2141,837,1562,781,1924,928,28,2,2,2,2,,0,1790,43,1562,781,1603,305,1758,706,1908,558,1963,184,2074,159,2018,385,1811,697,1811,697,2029,495,2119,187,1941,264,1876,61,1963,184,1865,275,1865,275,2040,626,2074,159,2018,385,2107,896,2062,959,1833,58,1811,697,2018,385,2040,626,2107,896,2141,837,2029,495,1727,196,1695,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
49705000,2,01/09/2000,,1,1,1843,774,1433,785,1691,699,29,19,1,1,1,,0,1779,832,1779,832,1769,257,1593,137,1582,994,1727,196,1748,179,1613,497,1512,674,1633,953,1532,643,1542,665,1685,515,1716,74,1716,74,1779,832,1737,676,1552,71,1433,785,1582,994,1748,179,1801,52,1801,52,1790,43,1623,713,1685,515,1769,257,1822,366,1843,774,1843,774,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/08/2000,,1,1,1758,706,1512,674,1660,786,19,21,1,1,1,,0,1542,665,1675,155,1675,155,1695,9,1716,74,1706,308,1633,953,1562,781,1706,308,1695,9,1685,515,1737,676,1685,515,1542,665,1532,643,1654,506,1706,308,1716,74,1758,706,1685,515,1512,674,1512,674,1633,953,1695,9,1727,196,1737,676,1685,515,1552,71,1633,953,1716,74,1758,706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/07/2000,,1,1,1935,269,1453,358,1703,346,1,31,1,1,1,,0,1935,269,1907,896,1800,181,1844,935,1935,269,1907,896,1898,824,1926,119,1862,794,1573,671,1670,274,1613,497,1675,155,1664,818,1695,9,1613,497,1482,905,1522,646,1675,155,1727,196,1716,74,1706,308,1644,218,1522,646,1522,646,1644,218,1695,9,1675,155,1675,155,1613,497,1453,358,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/06/2000,,1,1,2000,5,1712,856,1885,661,3,12,2,2,2,,0,1916,994,1990,717,2000,5,1944,445,1862,794,1844,935,1898,824,1926,119,1916,994,1926,119,1871,763,1712,856,1770,751,1916,994,1962,876,1944,445,1944,445,1889,778,1770,751,1862,794,1944,445,1953,647,1926,119,1829,936,1815,18,1741,643,1741,643,1916,994,1898,824,1926,119,,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/05/2000,,1,1,2066,116,1656,238,1929,586,5,2,1,1,1,,0,1871,763,1656,238,1853,851,2000,5,2066,116,2047,109,1990,717,1862,794,1898,824,2028,207,2056,599,2037,644,2018,795,1935,269,1800,181,1785,426,1944,445,1972,13,1990,717,2018,795,1962,876,1871,763,1889,778,1935,269,1962,876,1953,647,1926,119,1944,445,1815,18,1829,936,1889,778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/04/2000,,1,1,2152,958,1698,583,1984,542,8,23,1,1,1,,0,2123,772,2037,644,1853,851,1871,763,2047,109,2094,825,2114,96,2152,958,2047,109,1829,936,1844,935,1990,717,2075,659,2066,116,2066,116,2018,795,1853,851,1935,269,2114,96,2133,474,1990,717,1853,851,1698,583,1756,157,1898,824,2009,41,2018,795,2018,795,2037,644,1981,411,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/03/2000,,1,1,2282,203,1785,426,2090,583,24,8,2,2,2,,0,2085,229,2152,958,2182,383,2192,244,2094,825,1907,896,1800,181,1785,426,1871,763,2047,109,2114,96,2047,109,1907,896,1990,717,2123,772,2162,739,2192,244,2251,975,2231,958,2056,599,2075,659,2231,958,2221,989,2282,203,2251,975,2123,772,1972,13,2000,5,2133,474,2172,548,2143,202,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/02/2000,,1,1,2182,383,1862,794,2051,857,5,15,1,1,1,,0,1944,445,2085,229,2162,739,2172,548,2182,383,2085,229,1953,647,1981,411,2123,772,2182,383,2182,383,2152,958,2085,229,1889,778,1862,794,2018,795,2094,825,2104,448,2162,739,2085,229,1935,269,1907,896,2075,659,2085,229,2075,659,2075,659,2037,644,1871,763,1926,119,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,
49705000,2,01/01/2000,,1,1,2162,739,1614,602,1962,215,22,3,1,1,1,,0,2028,207,1770,751,1614,602,1862,794,1990,717,2056,599,2018,795,2000,5,1962,876,1727,21,1800,181,1889,778,1962,876,1981,411,2028,207,1972,13,1844,935,1862,794,2018,795,2085,229,2094,825,2162,739,2085,229,1935,269,1889,778,2028,207,2075,659,2085,229,2066,116,2018,795,1907,896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/12/1999,,1,1,2426,476,1853,851,2155,43,18,27,1,1,1,,0,2133,474,2172,548,2212,48,2231,958,2182,383,2028,207,2028,207,2143,202,2172,548,2172,548,2231,958,2241,953,2094,825,2104,448,2202,133,2282,203,2405,541,2426,476,2333,12,2028,207,2037,644,2192,244,2251,975,2251,975,2152,958,1953,647,1853,851,1953,647,2114,96,2133,474,2094,825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/11/1999,,1,1,2182,383,1520,179,1910,645,26,16,1,1,1,,0,1756,157,1670,274,1684,388,1815,18,1953,647,1962,876,1935,269,1727,21,1698,583,1981,411,2018,795,2018,795,2018,795,1953,647,1756,157,1520,179,1712,856,1953,647,2037,644,2037,644,1944,445,1785,426,1829,936,2000,5,2143,202,2182,383,2172,548,2094,825,1981,411,1972,13,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/10/1999,,1,1,2028,207,1560,182,1844,194,23,11,1,1,1,,0,1889,778,1862,794,1800,181,1712,856,1698,583,1898,824,1944,445,1953,647,1935,269,1815,18,1560,182,1587,237,1656,238,1756,157,1916,994,1916,994,1862,794,1712,856,1756,157,1935,269,1981,411,1981,411,2028,207,1935,269,1741,643,1698,583,1907,896,1953,647,1935,269,1953,647,1880,757,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
